###################################################
# Classe 2 : K = 2, M = 2, T = 8, N = 10
# Exemplo: 4.   c2ex04.dat          Semente: 9994
#-----------------------Dados----------------------
global K = 2
global M = 2
global T = 8
global N = 10

global L = [540, 460]

global l = [61, 70, 70, 88, 92, 101, 104, 114, 121, 149]

global Q1 = 1e5
global Q2 = 1e5

global rho = [2.0, 2.0]

global b = [1080.0 920.0; 1080.0 920.0]

global f = [42.12 35.88; 42.12 35.88]

global c_km = [49.68 21.16; 27.0 33.12]

global p_km = [6.955 2.962; 3.78 4.637]

global c_x = [
1 1 1 23.868;
1 1 2 23.868;
1 1 3 23.868;
1 1 4 23.868;
1 1 5 23.868;
1 1 6 23.868;
1 1 7 23.868;
1 1 8 23.868;
1 2 1 18.4;
1 2 2 18.4;
1 2 3 18.4;
1 2 4 18.4;
1 2 5 18.4;
1 2 6 18.4;
1 2 7 18.4;
1 2 8 18.4;
2 1 1 18.9;
2 1 2 18.9;
2 1 3 18.9;
2 1 4 18.9;
2 1 5 18.9;
2 1 6 18.9;
2 1 7 18.9;
2 1 8 18.9;
2 2 1 18.4;
2 2 2 18.4;
2 2 3 18.4;
2 2 4 18.4;
2 2 5 18.4;
2 2 6 18.4;
2 2 7 18.4;
2 2 8 18.4;
]

global c_z = [
1 1 1 1.026;
1 1 2 1.026;
1 1 3 1.026;
1 1 4 1.026;
1 1 5 1.026;
1 1 6 1.026;
1 1 7 1.026;
1 1 8 1.026;
1 2 1 0.773;
1 2 2 0.773;
1 2 3 0.773;
1 2 4 0.773;
1 2 5 0.773;
1 2 6 0.773;
1 2 7 0.773;
1 2 8 0.773;
2 1 1 0.756;
2 1 2 0.756;
2 1 3 0.756;
2 1 4 0.756;
2 1 5 0.756;
2 1 6 0.756;
2 1 7 0.756;
2 1 8 0.756;
2 2 1 0.883;
2 2 2 0.883;
2 2 3 0.883;
2 2 4 0.883;
2 2 5 0.883;
2 2 6 0.883;
2 2 7 0.883;
2 2 8 0.883;
]

global c_y = [
1 1 1 3.342;
1 1 2 3.342;
1 1 3 3.342;
1 1 4 3.342;
1 1 5 3.342;
1 1 6 3.342;
1 1 7 3.342;
1 1 8 3.342;
1 2 1 2.576;
1 2 2 2.576;
1 2 3 2.576;
1 2 4 2.576;
1 2 5 2.576;
1 2 6 2.576;
1 2 7 2.576;
1 2 8 2.576;
2 1 1 2.646;
2 1 2 2.646;
2 1 3 2.646;
2 1 4 2.646;
2 1 5 2.646;
2 1 6 2.646;
2 1 7 2.646;
2 1 8 2.646;
2 2 1 2.76;
2 2 2 2.76;
2 2 3 2.76;
2 2 4 2.76;
2 2 5 2.76;
2 2 6 2.76;
2 2 7 2.76;
2 2 8 2.76;
]

global c_sc = [
1 1 1 0.14;
1 1 2 0.14;
1 1 3 0.14;
1 1 4 0.14;
1 1 5 0.14;
1 1 6 0.14;
1 1 7 0.14;
1 1 8 0.14;
1 2 1 0.108;
1 2 2 0.108;
1 2 3 0.108;
1 2 4 0.108;
1 2 5 0.108;
1 2 6 0.108;
1 2 7 0.108;
1 2 8 0.108;
2 1 1 0.122;
2 1 2 0.122;
2 1 3 0.122;
2 1 4 0.122;
2 1 5 0.122;
2 1 6 0.122;
2 1 7 0.122;
2 1 8 0.122;
2 2 1 0.099;
2 2 2 0.099;
2 2 3 0.099;
2 2 4 0.099;
2 2 5 0.099;
2 2 6 0.099;
2 2 7 0.099;
2 2 8 0.099;
]

global c_w = [
1 1 1 0.31;
1 1 2 0.31;
1 1 3 0.31;
1 1 4 0.31;
1 1 5 0.31;
1 1 6 0.31;
1 1 7 0.31;
1 1 8 0.31;
1 2 1 0.239;
1 2 2 0.239;
1 2 3 0.239;
1 2 4 0.239;
1 2 5 0.239;
1 2 6 0.239;
1 2 7 0.239;
1 2 8 0.239;
2 1 1 0.472;
2 1 2 0.472;
2 1 3 0.472;
2 1 4 0.472;
2 1 5 0.472;
2 1 6 0.472;
2 1 7 0.472;
2 1 8 0.472;
2 2 1 0.386;
2 2 2 0.386;
2 2 3 0.386;
2 2 4 0.386;
2 2 5 0.386;
2 2 6 0.386;
2 2 7 0.386;
2 2 8 0.386;
]

global c_e = [
1 1 1 0.03993124006359301;
1 1 2 0.03261051271860096;
1 1 3 0.03593811605723371;
1 1 4 0.026620826709062007;
1 1 5 0.03660363672496026;
1 1 6 0.03460707472178061;
1 1 7 0.03061395071542131;
1 1 8 0.03394155405405406;
1 2 1 0.04160413354531002;
1 2 2 0.058245786963434035;
1 2 3 0.04472444356120827;
1 2 4 0.04472444356120827;
1 2 5 0.05928589030206677;
1 2 6 0.05200516693163752;
1 2 7 0.043684340222575516;
1 2 8 0.04160413354531002;
2 1 1 0.036658187599364074;
2 1 2 0.039713036565977744;
2 1 3 0.03513076311605724;
2 1 4 0.03283962639109698;
2 1 5 0.034367050874403816;
2 1 6 0.030548489666136727;
2 1 7 0.04124046104928459;
2 1 8 0.04582273449920509;
2 2 1 0.04893600953895072;
2 2 2 0.06922655007949124;
2 2 3 0.05012957074721781;
2 2 4 0.057290937996820356;
2 2 5 0.06922655007949124;
2 2 6 0.06206518282988872;
2 2 7 0.06803298887122416;
2 2 8 0.059678060413354536;
3 1 1 0.031312201907790146;
3 1 2 0.04047674880763116;
3 1 3 0.038185612082670906;
3 1 4 0.030548489666136727;
3 1 5 0.044295310015898245;
3 1 6 0.038185612082670906;
3 1 7 0.030548489666136727;
3 1 8 0.03207591414944356;
3 2 1 0.057290937996820356;
3 2 2 0.057290937996820356;
3 2 3 0.07042011128775835;
3 2 4 0.07161367249602545;
3 2 5 0.07042011128775835;
3 2 6 0.06922655007949124;
3 2 7 0.07161367249602545;
3 2 8 0.07161367249602545;
4 1 1 0.051845151033386334;
4 1 2 0.04224419713831479;
4 1 3 0.04512448330683625;
4 1 4 0.043204292527821944;
4 1 5 0.05280524642289349;
4 1 6 0.05088505564387918;
4 1 7 0.04992496025437203;
4 1 8 0.051845151033386334;
4 2 1 0.08552718600953894;
4 2 2 0.08102575516693165;
4 2 3 0.08552718600953894;
4 2 4 0.07652432432432434;
4 2 5 0.07802480127186011;
4 2 6 0.07052241653418125;
4 2 7 0.06902193958664549;
4 2 8 0.0675214626391097;
5 1 1 0.053198012718600966;
5 1 2 0.05420174880763117;
5 1 3 0.0602241653418124;
5 1 4 0.04817933227344992;
5 1 5 0.05018680445151034;
5 1 6 0.05821669316375199;
5 1 7 0.05922042925278219;
5 1 8 0.05721295707472178;
5 2 1 0.07215930047694755;
5 2 2 0.07372798092209856;
5 2 3 0.09412082670906201;
5 2 4 0.06274721780604135;
5 2 5 0.09098346581875995;
5 2 6 0.08000270270270271;
5 2 7 0.0705906200317965;
5 2 8 0.0752966613672496;
6 1 1 0.05068867249602544;
6 1 2 0.056198310810810816;
6 1 3 0.056198310810810816;
6 1 4 0.06391180445151033;
6 1 5 0.044077106518283;
6 1 6 0.06060602146263912;
6 1 7 0.05509638314785374;
6 1 8 0.04738288950715422;
6 2 1 0.07577408585055644;
6 2 2 0.07577408585055644;
6 2 3 0.09471760731319556;
6 2 4 0.08266263910969793;
6 2 5 0.08782905405405406;
6 2 6 0.07921836248012719;
6 2 7 0.10160616057233704;
6 2 8 0.07749622416534183;
7 1 1 0.05446359300476948;
7 1 2 0.0635408585055644;
7 1 3 0.05105961844197139;
7 1 4 0.05332893481717011;
7 1 5 0.06694483306836248;
7 1 6 0.04992496025437202;
7 1 7 0.04879030206677266;
7 1 8 0.04652098569157393;
7 2 1 0.07979809220985692;
7 2 2 0.0780248012718601;
7 2 3 0.07270492845786963;
7 2 4 0.09575771065182831;
7 2 5 0.10285087440381557;
7 2 6 0.08157138314785374;
7 2 7 0.07625151033386328;
7 2 8 0.0780248012718601;
8 1 1 0.0746255961844197;
8 1 2 0.055969197138314795;
8 1 3 0.049750397456279814;
8 1 4 0.07213807631160572;
8 1 5 0.049750397456279814;
8 1 6 0.06218799682034977;
8 1 7 0.06716303656597775;
8 1 8 0.06965055643879174;
8 2 1 0.08941478537360892;
8 2 2 0.08747098569157394;
8 2 3 0.08941478537360892;
8 2 4 0.10885278219395868;
8 2 5 0.11274038155802861;
8 2 6 0.08358338632750398;
8 2 7 0.11274038155802861;
8 2 8 0.08747098569157394;
9 1 1 0.06996695151033389;
9 1 2 0.06468642686804452;
9 1 3 0.06864682034976154;
9 1 4 0.05544550874403816;
9 1 5 0.07920786963434022;
9 1 6 0.06600655802861685;
9 1 7 0.05808577106518284;
9 1 8 0.06468642686804452;
9 2 1 0.08665254372019078;
9 2 2 0.11553672496025438;
9 2 3 0.08665254372019078;
9 2 4 0.10522094594594596;
9 2 5 0.09696832273449921;
9 2 6 0.10934725755166934;
9 2 7 0.09077885532591416;
9 2 8 0.0990314785373609;
10 1 1 0.07965518680445152;
10 1 2 0.09591134737678855;
10 1 3 0.06665025834658188;
10 1 4 0.09103449920508747;
10 1 5 0.07802957074721781;
10 1 6 0.08778326709062005;
10 1 7 0.06665025834658188;
10 1 8 0.07477833863275041;
10 2 1 0.1371913354531002;
10 2 2 0.11940727344992051;
10 2 3 0.10162321144674087;
10 2 4 0.1295695945945946;
10 2 5 0.10162321144674087;
10 2 6 0.11940727344992051;
10 2 7 0.10924495230524642;
10 2 8 0.10924495230524642;
]

global d = [
1 1 1 100;
1 1 2 138;
1 1 3 170;
1 1 4 229;
1 1 5 94;
1 1 6 0;
1 1 7 88;
1 1 8 71;
1 2 1 113;
1 2 2 86;
1 2 3 155;
1 2 4 288;
1 2 5 202;
1 2 6 196;
1 2 7 85;
1 2 8 171;
2 1 1 123;
2 1 2 137;
2 1 3 188;
2 1 4 238;
2 1 5 164;
2 1 6 213;
2 1 7 91;
2 1 8 0;
2 2 1 0;
2 2 2 284;
2 2 3 153;
2 2 4 268;
2 2 5 78;
2 2 6 253;
2 2 7 148;
2 2 8 137;
3 1 1 251;
3 1 2 232;
3 1 3 170;
3 1 4 178;
3 1 5 225;
3 1 6 184;
3 1 7 151;
3 1 8 256;
3 2 1 77;
3 2 2 268;
3 2 3 152;
3 2 4 0;
3 2 5 132;
3 2 6 105;
3 2 7 67;
