###################################################
# Classe 3 : K = 2, M = 2, T = 8, N = 20
# Exemplo: 1.   c3ex01.dat          Semente: 1000
#-----------------------Dados----------------------
global K = 2
global M = 2
global T = 8
global N = 20

global L = [540, 460]

global l = [51, 52, 70, 79, 83, 84, 85, 89, 98, 100, 102, 103, 105, 113, 114, 139, 142, 144, 144, 144]

global Q1 = 1e5
global Q2 = 1e5

global rho = [2.0, 2.0]

global b = [1080.0 920.0; 1080.0 920.0]

global f = [30.24 25.76; 30.24 25.76]

global c_km = [43.2 29.44; 29.16 21.16]

global p_km = [4.709 3.209; 3.178 2.306]

global c_x = [
1 1 1 23.112;
1 1 2 23.112;
1 1 3 23.112;
1 1 4 23.112;
1 1 5 23.112;
1 1 6 23.112;
1 1 7 23.112;
1 1 8 23.112;
1 2 1 16.008;
1 2 2 16.008;
1 2 3 16.008;
1 2 4 16.008;
1 2 5 16.008;
1 2 6 16.008;
1 2 7 16.008;
1 2 8 16.008;
2 1 1 26.244;
2 1 2 26.244;
2 1 3 26.244;
2 1 4 26.244;
2 1 5 26.244;
2 1 6 26.244;
2 1 7 26.244;
2 1 8 26.244;
2 2 1 15.64;
2 2 2 15.64;
2 2 3 15.64;
2 2 4 15.64;
2 2 5 15.64;
2 2 6 15.64;
2 2 7 15.64;
2 2 8 15.64;
]

global c_z = [
1 1 1 0.855;
1 1 2 0.855;
1 1 3 0.855;
1 1 4 0.855;
1 1 5 0.855;
1 1 6 0.855;
1 1 7 0.855;
1 1 8 0.855;
1 2 1 0.64;
1 2 2 0.64;
1 2 3 0.64;
1 2 4 0.64;
1 2 5 0.64;
1 2 6 0.64;
1 2 7 0.64;
1 2 8 0.64;
2 1 1 1.286;
2 1 2 1.286;
2 1 3 1.286;
2 1 4 1.286;
2 1 5 1.286;
2 1 6 1.286;
2 1 7 1.286;
2 1 8 1.286;
2 2 1 0.751;
2 2 2 0.751;
2 2 3 0.751;
2 2 4 0.751;
2 2 5 0.751;
2 2 6 0.751;
2 2 7 0.751;
2 2 8 0.751;
]

global c_y = [
1 1 1 2.773;
1 1 2 2.773;
1 1 3 2.773;
1 1 4 2.773;
1 1 5 2.773;
1 1 6 2.773;
1 1 7 2.773;
1 1 8 2.773;
1 2 1 2.081;
1 2 2 2.081;
1 2 3 2.081;
1 2 4 2.081;
1 2 5 2.081;
1 2 6 2.081;
1 2 7 2.081;
1 2 8 2.081;
2 1 1 2.624;
2 1 2 2.624;
2 1 3 2.624;
2 1 4 2.624;
2 1 5 2.624;
2 1 6 2.624;
2 1 7 2.624;
2 1 8 2.624;
2 2 1 2.033;
2 2 2 2.033;
2 2 3 2.033;
2 2 4 2.033;
2 2 5 2.033;
2 2 6 2.033;
2 2 7 2.033;
2 2 8 2.033;
]

global c_sc = [
1 1 1 0.128;
1 1 2 0.128;
1 1 3 0.128;
1 1 4 0.128;
1 1 5 0.128;
1 1 6 0.128;
1 1 7 0.128;
1 1 8 0.128;
1 2 1 0.098;
1 2 2 0.098;
1 2 3 0.098;
1 2 4 0.098;
1 2 5 0.098;
1 2 6 0.098;
1 2 7 0.098;
1 2 8 0.098;
2 1 1 0.097;
2 1 2 0.097;
2 1 3 0.097;
2 1 4 0.097;
2 1 5 0.097;
2 1 6 0.097;
2 1 7 0.097;
2 1 8 0.097;
2 2 1 0.091;
2 2 2 0.091;
2 2 3 0.091;
2 2 4 0.091;
2 2 5 0.091;
2 2 6 0.091;
2 2 7 0.091;
2 2 8 0.091;
]

global c_w = [
1 1 1 0.485;
1 1 2 0.485;
1 1 3 0.485;
1 1 4 0.485;
1 1 5 0.485;
1 1 6 0.485;
1 1 7 0.485;
1 1 8 0.485;
1 2 1 0.464;
1 2 2 0.464;
1 2 3 0.464;
1 2 4 0.464;
1 2 5 0.464;
1 2 6 0.464;
1 2 7 0.464;
1 2 8 0.464;
2 1 1 0.262;
2 1 2 0.262;
2 1 3 0.262;
2 1 4 0.262;
2 1 5 0.262;
2 1 6 0.262;
2 1 7 0.262;
2 1 8 0.262;
2 2 1 0.297;
2 2 2 0.297;
2 2 3 0.297;
2 2 4 0.297;
2 2 5 0.297;
2 2 6 0.297;
2 2 7 0.297;
2 2 8 0.297;
]

global c_e = [
1 1 1 0.05097668918918919;
1 1 2 0.05290033783783784;
1 1 3 0.043282094594594596;
1 1 4 0.050014864864864866;
1 1 5 0.05097668918918919;
1 1 6 0.043282094594594596;
1 1 7 0.04424391891891892;
1 1 8 0.05193851351351352;
1 2 1 0.0283277027027027;
1 2 2 0.031160472972972975;
1 2 3 0.027761148648648648;
1 2 4 0.03286013513513513;
1 2 5 0.02549493243243243;
1 2 6 0.024361824324324325;
1 2 7 0.03286013513513513;
1 2 8 0.03342668918918919;
2 1 1 0.04903418124006359;
2 1 2 0.05884101748807631;
2 1 3 0.05295691573926868;
2 1 4 0.040208028616852146;
2 1 5 0.050995548489666136;
2 1 6 0.05884101748807631;
2 1 7 0.04315007949125596;
2 1 8 0.05393759936406996;
2 2 1 0.030038473767885533;
2 2 2 0.030038473767885533;
2 2 3 0.02830548489666137;
2 2 4 0.02946081081081081;
2 2 5 0.030038473767885533;
2 2 6 0.02888314785373609;
2 2 7 0.03292678855325914;
2 2 8 0.031771462639109696;
3 1 1 0.06600755166931638;
3 1 2 0.055446343402225755;
3 1 3 0.05412619236883943;
3 1 4 0.05676649443561208;
3 1 5 0.06864785373608903;
3 1 6 0.06336724960254372;
3 1 7 0.07392845786963434;
3 1 8 0.06864785373608903;
3 2 1 0.03577066772655008;
3 2 2 0.045102146263910965;
3 2 3 0.036548290937996816;
3 2 4 0.031882551669316375;
3 2 5 0.042769276629570745;
3 2 6 0.034993044515103336;
3 2 7 0.03732591414944356;
3 2 8 0.032660174880763115;
4 1 1 0.07300435214626391;
4 1 2 0.07747400635930048;
4 1 3 0.06108527424483307;
4 1 4 0.08939308426073132;
4 1 5 0.08194366057233705;
4 1 6 0.08194366057233705;
4 1 7 0.06108527424483307;
4 1 8 0.07151446740858505;
4 2 1 0.04124735691573926;
4 2 2 0.05177859697933227;
4 2 3 0.049145786963434024;
4 2 4 0.038614546899841014;
4 2 5 0.04388016693163752;
4 2 6 0.05002339030206677;
4 2 7 0.04563537360890302;
4 2 8 0.04475777027027027;
5 1 1 0.07513545310015898;
5 1 2 0.08139674085850557;
5 1 3 0.08139674085850557;
5 1 4 0.08922335055643878;
5 1 5 0.06261287758346583;
5 1 6 0.07826609697933228;
5 1 7 0.07513545310015898;
5 1 8 0.06730884340222575;
5 2 1 0.036881558028616854;
5 2 2 0.04886806438791733;
5 2 3 0.04056971383147854;
5 2 4 0.04056971383147854;
5 2 5 0.04886806438791733;
5 2 6 0.0433358306836248;
5 2 7 0.04149175278219396;
5 2 8 0.051634181240063595;
6 1 1 0.08079324324324325;
6 1 2 0.09505087440381559;
6 1 3 0.06336724960254372;
6 1 4 0.09029833068362479;
6 1 5 0.07445651828298887;
6 1 6 0.08237742448330684;
6 1 7 0.07287233704292528;
6 1 8 0.09505087440381559;
6 2 1 0.04385794912559618;
6 2 2 0.05225627980922099;
6 2 3 0.05318942766295707;
6 2 4 0.04479109697933227;
6 2 5 0.04945683624801272;
6 2 6 0.0513231319554849;
6 2 7 0.04199165341812401;
6 2 8 0.04199165341812401;
