###################################################
# Classe 23 : K = 6, M = 2, T = 10, N = 10
# Exemplo: 9.   Nome do arquivo: c23ex09.dat          Semente: 2919

global Q1 = 1e5
global Q2 = 1e5
#-----------------------Parâmetros----------------------
global K = 6 # Gramaturas
global M = 2 # Bobinas mestres (máquinas)
global T = 10 # Períodos
global N = 10 # Itens

global L = [540, 460] # Larguras das bobinas mestres

global l = [53, 54, 66, 69, 70, 72, 112, 124, 133, 137] # Larguras dos itens

global rho = [2.0, 2.0, 2.0, 2.0, 2.0, 2.0] # Peso específico da bobina mestre

global b = [1080.0 920.0; 1080.0 920.0; 1080.0 920.0; 1080.0 920.0; 1080.0 920.0; 1080.0 920.0] # Peso total da bobina mestre
#-----------------------Custos----------------------

# Custo de produção da bobina mestre
global c_x = [
1 1 1 25.164;
1 1 2 25.164;
1 1 3 25.164;
1 1 4 25.164;
1 1 5 25.164;
1 1 6 25.164;
1 1 7 25.164;
1 1 8 25.164;
1 1 9 25.164;
1 1 10 25.164;
1 2 1 15.18;
1 2 2 15.18;
1 2 3 15.18;
1 2 4 15.18;
1 2 5 15.18;
1 2 6 15.18;
1 2 7 15.18;
1 2 8 15.18;
1 2 9 15.18;
1 2 10 15.18;
2 1 1 20.735;
2 1 2 20.735;
2 1 3 20.735;
2 1 4 20.735;
2 1 5 20.735;
2 1 6 20.735;
2 1 7 20.735;
2 1 8 20.735;
2 1 9 20.735;
2 1 10 20.735;
2 2 1 19.688;
2 2 2 19.688;
2 2 3 19.688;
2 2 4 19.688;
2 2 5 19.688;
2 2 6 19.688;
2 2 7 19.688;
2 2 8 19.688;
2 2 9 19.688;
2 2 10 19.688;
3 1 1 24.084;
3 1 2 24.084;
3 1 3 24.084;
3 1 4 24.084;
3 1 5 24.084;
3 1 6 24.084;
3 1 7 24.084;
3 1 8 24.084;
3 1 9 24.084;
3 1 10 24.084;
3 2 1 23.0;
3 2 2 23.0;
3 2 3 23.0;
3 2 4 23.0;
3 2 5 23.0;
3 2 6 23.0;
3 2 7 23.0;
3 2 8 23.0;
3 2 9 23.0;
3 2 10 23.0;
4 1 1 21.924;
4 1 2 21.924;
4 1 3 21.924;
4 1 4 21.924;
4 1 5 21.924;
4 1 6 21.924;
4 1 7 21.924;
4 1 8 21.924;
4 1 9 21.924;
4 1 10 21.924;
