###################################################
# Classe 2 : K = 2, M = 2, T = 8, N = 10
# Exemplo: 3.   c2ex03.dat          Semente: 3024
#-----------------------Dados----------------------
global K = 2
global M = 2
global T = 8
global N = 10

global L = [540, 460]

global l = [59, 65, 76, 83, 87, 102, 107, 109, 114, 122]

global Q1 = 1e5
global Q2 = 1e5

global rho = [2.0, 2.0]

global b = [1080.0 920.0; 1080.0 920.0]

global f = [28.08 23.92; 28.08 23.92]

global c_km = [31.32 20.24; 24.84 18.4]

global p_km = [4.197 2.712; 3.329 2.466]

global c_x = [
1 1 1 19.332;
1 1 2 19.332;
1 1 3 19.332;
1 1 4 19.332;
1 1 5 19.332;
1 1 6 19.332;
1 1 7 19.332;
1 1 8 19.332;
1 2 1 14.168;
1 2 2 14.168;
1 2 3 14.168;
1 2 4 14.168;
1 2 5 14.168;
1 2 6 14.168;
1 2 7 14.168;
1 2 8 14.168;
2 1 1 26.568;
2 1 2 26.568;
2 1 3 26.568;
2 1 4 26.568;
2 1 5 26.568;
2 1 6 26.568;
2 1 7 26.568;
2 1 8 26.568;
2 2 1 15.915;
2 2 2 15.915;
2 2 3 15.915;
2 2 4 15.915;
2 2 5 15.915;
2 2 6 15.915;
2 2 7 15.915;
2 2 8 15.915;
]

global c_z = [
1 1 1 0.677;
1 1 2 0.677;
1 1 3 0.677;
1 1 4 0.677;
1 1 5 0.677;
1 1 6 0.677;
1 1 7 0.677;
1 1 8 0.677;
1 2 1 0.453;
1 2 2 0.453;
1 2 3 0.453;
1 2 4 0.453;
1 2 5 0.453;
1 2 6 0.453;
1 2 7 0.453;
1 2 8 0.453;
2 1 1 1.222;
2 1 2 1.222;
2 1 3 1.222;
2 1 4 1.222;
2 1 5 1.222;
2 1 6 1.222;
2 1 7 1.222;
2 1 8 1.222;
2 2 1 0.573;
2 2 2 0.573;
2 2 3 0.573;
2 2 4 0.573;
2 2 5 0.573;
2 2 6 0.573;
2 2 7 0.573;
2 2 8 0.573;
]

global c_y = [
1 1 1 1.933;
1 1 2 1.933;
1 1 3 1.933;
1 1 4 1.933;
1 1 5 1.933;
1 1 6 1.933;
1 1 7 1.933;
1 1 8 1.933;
1 2 1 1.984;
1 2 2 1.984;
1 2 3 1.984;
1 2 4 1.984;
1 2 5 1.984;
1 2 6 1.984;
1 2 7 1.984;
1 2 8 1.984;
2 1 1 3.188;
2 1 2 3.188;
2 1 3 3.188;
2 1 4 3.188;
2 1 5 3.188;
2 1 6 3.188;
2 1 7 3.188;
2 1 8 3.188;
2 2 1 1.592;
2 2 2 1.592;
2 2 3 1.592;
2 2 4 1.592;
2 2 5 1.592;
2 2 6 1.592;
2 2 7 1.592;
2 2 8 1.592;
]

global c_sc = [
1 1 1 0.073;
1 1 2 0.073;
1 1 3 0.073;
1 1 4 0.073;
1 1 5 0.073;
1 1 6 0.073;
1 1 7 0.073;
1 1 8 0.073;
1 2 1 0.063;
1 2 2 0.063;
1 2 3 0.063;
1 2 4 0.063;
1 2 5 0.063;
1 2 6 0.063;
1 2 7 0.063;
1 2 8 0.063;
2 1 1 0.112;
2 1 2 0.112;
2 1 3 0.112;
2 1 4 0.112;
2 1 5 0.112;
2 1 6 0.112;
2 1 7 0.112;
2 1 8 0.112;
2 2 1 0.054;
2 2 2 0.054;
2 2 3 0.054;
2 2 4 0.054;
2 2 5 0.054;
2 2 6 0.054;
2 2 7 0.054;
2 2 8 0.054;
]

global c_w = [
1 1 1 0.251;
1 1 2 0.251;
1 1 3 0.251;
1 1 4 0.251;
1 1 5 0.251;
1 1 6 0.251;
1 1 7 0.251;
1 1 8 0.251;
1 2 1 0.184;
1 2 2 0.184;
1 2 3 0.184;
1 2 4 0.184;
1 2 5 0.184;
1 2 6 0.184;
1 2 7 0.184;
1 2 8 0.184;
2 1 1 0.452;
2 1 2 0.452;
2 1 3 0.452;
2 1 4 0.452;
2 1 5 0.452;
2 1 6 0.452;
2 1 7 0.452;
2 1 8 0.452;
2 2 1 0.382;
2 2 2 0.382;
2 2 3 0.382;
2 2 4 0.382;
2 2 5 0.382;
2 2 6 0.382;
2 2 7 0.382;
2 2 8 0.382;
]

global c_e = [
1 1 1 0.023461645468998406;
1 1 2 0.026521860095389503;
1 1 3 0.021931538155802857;
1 1 4 0.030602146263910963;
1 1 5 0.022951609697933223;
1 1 6 0.024991752782193954;
1 1 7 0.030092110492845776;
1 1 8 0.02091146661367249;
1 2 1 0.04400377583465819;
1 2 2 0.052804531001589834;
1 2 3 0.052804531001589834;
1 2 4 0.0479152225755167;
1 2 5 0.03911446740858506;
1 2 6 0.04009232909379968;
1 2 7 0.04009232909379968;
1 2 8 0.05378239268680446;
2 1 1 0.022476152623211443;
2 1 2 0.0241618640699523;
2 1 3 0.02697138314785373;
2 1 4 0.03371422893481717;
2 1 5 0.02865709459459459;
2 1 6 0.03371422893481717;
2 1 7 0.029780902225755163;
2 1 8 0.02697138314785373;
2 2 1 0.059251788553259147;
2 2 2 0.06356100953895072;
2 2 3 0.062483704292527815;
2 2 4 0.062483704292527815;
2 2 5 0.04740143084260732;
2 2 6 0.05817448330683625;
2 2 7 0.059251788553259147;
2 2 8 0.05386526232114468;
3 1 1 0.036134737678855326;
3 1 2 0.03284976152623211;
3 1 3 0.038762718600953885;
3 1 4 0.038105723370429244;
3 1 5 0.037448728139904595;
3 1 6 0.039419713831478534;
3 1 7 0.026936804451510327;
3 1 8 0.030221780604133542;
3 2 1 0.051644356120826705;
3 2 2 0.06424054054054054;
3 2 3 0.07053863275039746;
3 2 4 0.05038473767885533;
3 2 5 0.05416359300476948;
3 2 6 0.06927901430842608;
3 2 7 0.07305786963434022;
3 2 8 0.05542321144674086;
4 1 1 0.0358753974562798;
4 1 2 0.039462937201907786;
4 1 3 0.03157034976152623;
4 1 4 0.039462937201907786;
4 1 5 0.04161546104928457;
4 1 6 0.03874542925278219;
4 1 7 0.04018044515103338;
