###################################################
# Classe 21 : K = 6, M = 2, T = 8, N = 20
# Exemplo: 2.   Nome do arquivo: c21ex02.dat          Semente: 3548

global Q1 = 1e5
global Q2 = 1e5
#-----------------------Parâmetros----------------------
global K = 6 # Gramaturas
global M = 2 # Bobinas mestres (máquinas)
global T = 8 # Períodos
global N = 20 # Itens

global L = [540, 460] # Larguras das bobinas mestres

global l = [50, 51, 52, 53, 62, 66, 67, 77, 80, 87, 89, 98, 99, 100, 129, 136, 142, 148, 149, 150] # Larguras dos itens

global rho = [2.0, 2.0, 2.0, 2.0, 2.0, 2.0] # Peso específico da bobina mestre

global b = [1080.0 920.0; 1080.0 920.0; 1080.0 920.0; 1080.0 920.0; 1080.0 920.0; 1080.0 920.0] # Peso total da bobina mestre
#-----------------------Custos----------------------

# Custo de produção da bobina mestre
global c_x = [
1 1 1 18.252;
1 1 2 18.252;
1 1 3 18.252;
1 1 4 18.252;
1 1 5 18.252;
1 1 6 18.252;
1 1 7 18.252;
1 1 8 18.252;
1 2 1 18.492;
1 2 2 18.492;
1 2 3 18.492;
1 2 4 18.492;
1 2 5 18.492;
1 2 6 18.492;
1 2 7 18.492;
1 2 8 18.492;
2 1 1 22.572;
2 1 2 22.572;
2 1 3 22.572;
2 1 4 22.572;
2 1 5 22.572;
2 1 6 22.572;
2 1 7 22.572;
2 1 8 22.572;
2 2 1 14.351;
2 2 2 14.351;
2 2 3 14.351;
2 2 4 14.351;
2 2 5 14.351;
2 2 6 14.351;
2 2 7 14.351;
2 2 8 14.351;
3 1 1 19.116;
3 1 2 19.116;
3 1 3 19.116;
3 1 4 19.116;
3 1 5 19.116;
3 1 6 19.116;
3 1 7 19.116;
3 1 8 19.116;
3 2 1 21.896;
3 2 2 21.896;
3 2 3 21.896;
3 2 4 21.896;
3 2 5 21.896;
3 2 6 21.896;
3 2 7 21.896;
3 2 8 21.896;
4 1 1 19.656;
4 1 2 19.656;
4 1 3 19.656;
4 1 4 19.656;
4 1 5 19.656;
4 1 6 19.656;
4 1 7 19.656;
4 1 8 19.656;
4 2 1 17.94;
4 2 2 17.94;
4 2 3 17.94;
4 2 4 17.94;
4 2 5 17.94;
4 2 6 17.94;
4 2 7 17.94;
4 2 8 17.94;
5 1 1 26.136;
5 1 2 26.136;
5 1 3 26.136;
