###################################################
# Classe 27 : K = 6, M = 2, T = 12, N = 20
# Exemplo: 4.   Nome do arquivo: c27ex04.dat          Semente: 2919

global Q1 = 1e5
global Q2 = 1e5
#-----------------------Parâmetros----------------------
global K = 6 # Gramaturas
global M = 2 # Bobinas mestres (máquinas)
global T = 12 # Períodos
global N = 20 # Itens

global L = [540, 460] # Larguras das bobinas mestres

global l = [53, 54, 65, 66, 69, 70, 72, 92, 103, 106, 108, 112, 114, 123, 124, 129, 133, 133, 137, 150] # Larguras dos itens

global rho = [2.0, 2.0, 2.0, 2.0, 2.0, 2.0] # Peso específico da bobina mestre

global b = [1080.0 920.0; 1080.0 920.0; 1080.0 920.0; 1080.0 920.0; 1080.0 920.0; 1080.0 920.0] # Peso total da bobina mestre
#-----------------------Custos----------------------

# Custo de produção da bobina mestre
global c_x = [
1 1 1 21.708;
1 1 2 21.708;
1 1 3 21.708;
1 1 4 21.708;
1 1 5 21.708;
1 1 6 21.708;
1 1 7 21.708;
1 1 8 21.708;
1 1 9 21.708;
1 1 10 21.708;
1 1 11 21.708;
1 1 12 21.708;
1 2 1 15.456;
1 2 2 15.456;
1 2 3 15.456;
1 2 4 15.456;
1 2 5 15.456;
1 2 6 15.456;
1 2 7 15.456;
1 2 8 15.456;
1 2 9 15.456;
1 2 10 15.456;
1 2 11 15.456;
1 2 12 15.456;
2 1 1 17.496;
2 1 2 17.496;
2 1 3 17.496;
2 1 4 17.496;
2 1 5 17.496;
2 1 6 17.496;
2 1 7 17.496;
2 1 8 17.496;
2 1 9 17.496;
2 1 10 17.496;
2 1 11 17.496;
2 1 12 17.496;
2 2 1 20.148;
2 2 2 20.148;
2 2 3 20.148;
2 2 4 20.148;
2 2 5 20.148;
2 2 6 20.148;
2 2 7 20.148;
2 2 8 20.148;
2 2 9 20.148;
2 2 10 20.148;
2 2 11 20.148;
2 2 12 20.148;
3 1 1 17.28;
3 1 2 17.28;
3 1 3 17.28;
3 1 4 17.28;
3 1 5 17.28;
3 1 6 17.28;
3 1 7 17.28;
3 1 8 17.28;
3 1 9 17.28;
3 1 10 17.28;
3 1 11 17.28;
3 1 12 17.28;
3 2 1 15.547;
3 2 2 15.547;
3 2 3 15.547;
3 2 4 15.547;
3 2 5 15.547;
3 2 6 15.547;
3 2 7 15.547;
