###################################################
# Classe 6 : K = 2, M = 2, T = 10, N = 20
# Exemplo: 10.   c6ex10.dat          Semente: 2000
#-----------------------Dados----------------------
global K = 2
global M = 2
global T = 10
global N = 20

global L = [540, 460]

global l = [50, 54, 69, 80, 80, 81, 81, 87, 98, 108, 120, 125, 128, 129, 133, 141, 144, 144, 148, 149]

global Q1 = 1e5
global Q2 = 1e5

global rho = [2.0, 2.0]

global b = [1080.0 920.0; 1080.0 920.0]

global f = [47.52 40.48; 47.52 40.48]

global c_km = [31.32 38.64; 32.4 28.52]

global p_km = [3.163 3.903; 3.272 2.881]

global c_x = [
1 1 1 21.06;
1 1 2 21.06;
1 1 3 21.06;
1 1 4 21.06;
1 1 5 21.06;
1 1 6 21.06;
1 1 7 21.06;
1 1 8 21.06;
1 1 9 21.06;
1 1 10 21.06;
1 2 1 20.24;
1 2 2 20.24;
1 2 3 20.24;
1 2 4 20.24;
1 2 5 20.24;
1 2 6 20.24;
1 2 7 20.24;
1 2 8 20.24;
1 2 9 20.24;
1 2 10 20.24;
2 1 1 16.632;
2 1 2 16.632;
2 1 3 16.632;
2 1 4 16.632;
2 1 5 16.632;
2 1 6 16.632;
2 1 7 16.632;
2 1 8 16.632;
2 1 9 16.632;
2 1 10 16.632;
2 2 1 20.056;
2 2 2 20.056;
2 2 3 20.056;
2 2 4 20.056;
2 2 5 20.056;
2 2 6 20.056;
2 2 7 20.056;
2 2 8 20.056;
2 2 9 20.056;
2 2 10 20.056;
]

global c_z = [
1 1 1 0.695;
1 1 2 0.695;
1 1 3 0.695;
1 1 4 0.695;
1 1 5 0.695;
1 1 6 0.695;
1 1 7 0.695;
1 1 8 0.695;
1 1 9 0.695;
1 1 10 0.695;
1 2 1 0.607;
1 2 2 0.607;
1 2 3 0.607;
1 2 4 0.607;
1 2 5 0.607;
1 2 6 0.607;
1 2 7 0.607;
1 2 8 0.607;
1 2 9 0.607;
1 2 10 0.607;
2 1 1 0.499;
2 1 2 0.499;
2 1 3 0.499;
2 1 4 0.499;
2 1 5 0.499;
2 1 6 0.499;
2 1 7 0.499;
2 1 8 0.499;
2 1 9 0.499;
2 1 10 0.499;
2 2 1 0.903;
2 2 2 0.903;
2 2 3 0.903;
2 2 4 0.903;
2 2 5 0.903;
2 2 6 0.903;
2 2 7 0.903;
2 2 8 0.903;
2 2 9 0.903;
2 2 10 0.903;
]

global c_y = [
1 1 1 2.738;
1 1 2 2.738;
1 1 3 2.738;
1 1 4 2.738;
1 1 5 2.738;
1 1 6 2.738;
1 1 7 2.738;
1 1 8 2.738;
1 1 9 2.738;
1 1 10 2.738;
1 2 1 2.429;
1 2 2 2.429;
1 2 3 2.429;
1 2 4 2.429;
1 2 5 2.429;
1 2 6 2.429;
1 2 7 2.429;
1 2 8 2.429;
1 2 9 2.429;
1 2 10 2.429;
2 1 1 2.328;
2 1 2 2.328;
2 1 3 2.328;
2 1 4 2.328;
2 1 5 2.328;
2 1 6 2.328;
2 1 7 2.328;
2 1 8 2.328;
2 1 9 2.328;
2 1 10 2.328;
2 2 1 2.006;
2 2 2 2.006;
2 2 3 2.006;
2 2 4 2.006;
2 2 5 2.006;
2 2 6 2.006;
2 2 7 2.006;
2 2 8 2.006;
2 2 9 2.006;
2 2 10 2.006;
]

global c_sc = [
1 1 1 0.104;
1 1 2 0.104;
1 1 3 0.104;
1 1 4 0.104;
1 1 5 0.104;
1 1 6 0.104;
1 1 7 0.104;
1 1 8 0.104;
1 1 9 0.104;
1 1 10 0.104;
1 2 1 0.087;
1 2 2 0.087;
1 2 3 0.087;
1 2 4 0.087;
1 2 5 0.087;
1 2 6 0.087;
1 2 7 0.087;
1 2 8 0.087;
1 2 9 0.087;
1 2 10 0.087;
2 1 1 0.077;
2 1 2 0.077;
2 1 3 0.077;
2 1 4 0.077;
2 1 5 0.077;
2 1 6 0.077;
2 1 7 0.077;
2 1 8 0.077;
2 1 9 0.077;
2 1 10 0.077;
2 2 1 0.088;
2 2 2 0.088;
2 2 3 0.088;
2 2 4 0.088;
2 2 5 0.088;
2 2 6 0.088;
2 2 7 0.088;
2 2 8 0.088;
2 2 9 0.088;
2 2 10 0.088;
]

global c_w = [
1 1 1 0.548;
1 1 2 0.548;
1 1 3 0.548;
1 1 4 0.548;
1 1 5 0.548;
1 1 6 0.548;
1 1 7 0.548;
1 1 8 0.548;
1 1 9 0.548;
1 1 10 0.548;
1 2 1 0.466;
1 2 2 0.466;
1 2 3 0.466;
1 2 4 0.466;
1 2 5 0.466;
1 2 6 0.466;
1 2 7 0.466;
1 2 8 0.466;
1 2 9 0.466;
1 2 10 0.466;
2 1 1 0.499;
2 1 2 0.499;
2 1 3 0.499;
2 1 4 0.499;
2 1 5 0.499;
2 1 6 0.499;
2 1 7 0.499;
2 1 8 0.499;
2 1 9 0.499;
2 1 10 0.499;
2 2 1 0.421;
2 2 2 0.421;
2 2 3 0.421;
2 2 4 0.421;
2 2 5 0.421;
2 2 6 0.421;
2 2 7 0.421;
2 2 8 0.421;
2 2 9 0.421;
2 2 10 0.421;
]

global c_e = [
1 1 1 0.04030206677265501;
1 1 2 0.04735492845786963;
1 1 3 0.050377583465818755;
1 1 4 0.05944554848966613;
1 1 5 0.048362480127186004;
1 1 6 0.05340023847376788;
1 1 7 0.05138513513513513;
1 1 8 0.0604531001589825;
1 1 9 0.05541534181240064;
1 1 10 0.04231717011128775;
1 2 1 0.05119236883942766;
1 2 2 0.04205087440381557;
1 2 3 0.04936406995230524;
1 2 4 0.03748012718600953;
1 2 5 0.04205087440381557;
1 2 6 0.05119236883942766;
1 2 7 0.04387917329093799;
1 2 8 0.05210651828298886;
1 2 9 0.05484896661367249;
1 2 10 0.05484896661367249;
2 1 1 0.046790699523052454;
2 1 2 0.046790699523052454;
2 1 3 0.05658410174880763;
2 1 4 0.06311303656597773;
2 1 5 0.05331963434022257;
2 1 6 0.04787885532591415;
2 1 7 0.04896701112877583;
2 1 8 0.044614387917329086;
2 1 9 0.04787885532591415;
2 1 10 0.06311303656597773;
2 2 1 0.03949125596184419;
2 2 2 0.053313195548489664;
2 2 3 0.055287758346581874;
2 2 4 0.03949125596184419;
2 2 5 0.05824960254372018;
2 2 6 0.05726232114467407;
2 2 7 0.055287758346581874;
2 2 8 0.04442766295707472;
2 2 9 0.04936406995230524;
2 2 10 0.03949125596184419;
3 1 1 0.07508275039745628;
3 1 2 0.07647317170111287;
3 1 3 0.055616852146263905;
3 1 4 0.06952106518282988;
3 1 5 0.07647317170111287;
3 1 6 0.08342527821939585;
3 1 7 0.07091148648648647;
3 1 8 0.08203485691573927;
3 1 9 0.08342527821939585;
3 1 10 0.08342527821939585;
3 2 1 0.052984101748807626;
3 2 2 0.07064546899841016;
3 2 3 0.07190699523052463;
3 2 4 0.07064546899841016;
3 2 5 0.05172257551669315;
3 2 6 0.054245627980922084;
3 2 7 0.07190699523052463;
3 2 8 0.06307631160572336;
3 2 9 0.0693839427662957;
