###################################################
# Classe 6 : K = 2, M = 2, T = 10, N = 20
# Exemplo: 4.   c6ex04.dat          Semente: 2919
#-----------------------Dados----------------------
global K = 2
global M = 2
global T = 10
global N = 20

global L = [540, 460]

global l = [53, 54, 65, 66, 69, 70, 72, 92, 103, 106, 107, 111, 113, 122, 123, 129, 132, 133, 136, 149]

global Q1 = 1e5
global Q2 = 1e5

global rho = [2.0, 2.0]

global b = [1080.0 920.0; 1080.0 920.0]

global f = [23.76 20.24; 23.76 20.24]

global c_km = [37.8 21.16; 24.84 33.12]

global p_km = [4.082 2.285; 2.683 3.577]

global c_x = [
1 1 1 20.952;
1 1 2 20.952;
1 1 3 20.952;
1 1 4 20.952;
1 1 5 20.952;
1 1 6 20.952;
1 1 7 20.952;
1 1 8 20.952;
1 1 9 20.952;
1 1 10 20.952;
1 2 1 20.148;
1 2 2 20.148;
1 2 3 20.148;
1 2 4 20.148;
1 2 5 20.148;
1 2 6 20.148;
1 2 7 20.148;
1 2 8 20.148;
1 2 9 20.148;
1 2 10 20.148;
2 1 1 18.144;
2 1 2 18.144;
2 1 3 18.144;
2 1 4 18.144;
2 1 5 18.144;
2 1 6 18.144;
2 1 7 18.144;
2 1 8 18.144;
2 1 9 18.144;
2 1 10 18.144;
2 2 1 15.547;
2 2 2 15.547;
2 2 3 15.547;
2 2 4 15.547;
2 2 5 15.547;
2 2 6 15.547;
2 2 7 15.547;
2 2 8 15.547;
2 2 9 15.547;
2 2 10 15.547;
]

global c_z = [
1 1 1 1.048;
1 1 2 1.048;
1 1 3 1.048;
1 1 4 1.048;
1 1 5 1.048;
1 1 6 1.048;
1 1 7 1.048;
1 1 8 1.048;
1 1 9 1.048;
1 1 10 1.048;
1 2 1 0.745;
1 2 2 0.745;
1 2 3 0.745;
1 2 4 0.745;
1 2 5 0.745;
1 2 6 0.745;
1 2 7 0.745;
1 2 8 0.745;
1 2 9 0.745;
1 2 10 0.745;
2 1 1 0.907;
2 1 2 0.907;
2 1 3 0.907;
2 1 4 0.907;
2 1 5 0.907;
2 1 6 0.907;
2 1 7 0.907;
2 1 8 0.907;
2 1 9 0.907;
2 1 10 0.907;
2 2 1 0.591;
2 2 2 0.591;
2 2 3 0.591;
2 2 4 0.591;
2 2 5 0.591;
2 2 6 0.591;
2 2 7 0.591;
2 2 8 0.591;
2 2 9 0.591;
2 2 10 0.591;
]

global c_y = [
1 1 1 2.933;
1 1 2 2.933;
1 1 3 2.933;
1 1 4 2.933;
1 1 5 2.933;
1 1 6 2.933;
1 1 7 2.933;
1 1 8 2.933;
1 1 9 2.933;
1 1 10 2.933;
1 2 1 2.216;
1 2 2 2.216;
1 2 3 2.216;
1 2 4 2.216;
1 2 5 2.216;
1 2 6 2.216;
1 2 7 2.216;
1 2 8 2.216;
1 2 9 2.216;
1 2 10 2.216;
2 1 1 1.814;
2 1 2 1.814;
2 1 3 1.814;
2 1 4 1.814;
2 1 5 1.814;
2 1 6 1.814;
2 1 7 1.814;
2 1 8 1.814;
2 1 9 1.814;
2 1 10 1.814;
2 2 1 1.555;
2 2 2 1.555;
2 2 3 1.555;
2 2 4 1.555;
2 2 5 1.555;
2 2 6 1.555;
2 2 7 1.555;
2 2 8 1.555;
2 2 9 1.555;
2 2 10 1.555;
]

global c_sc = [
1 1 1 0.1;
1 1 2 0.1;
1 1 3 0.1;
1 1 4 0.1;
1 1 5 0.1;
1 1 6 0.1;
1 1 7 0.1;
1 1 8 0.1;
1 1 9 0.1;
1 1 10 0.1;
1 2 1 0.075;
1 2 2 0.075;
1 2 3 0.075;
1 2 4 0.075;
1 2 5 0.075;
1 2 6 0.075;
1 2 7 0.075;
1 2 8 0.075;
1 2 9 0.075;
1 2 10 0.075;
2 1 1 0.065;
2 1 2 0.065;
2 1 3 0.065;
2 1 4 0.065;
2 1 5 0.065;
2 1 6 0.065;
2 1 7 0.065;
2 1 8 0.065;
2 1 9 0.065;
2 1 10 0.065;
2 2 1 0.058;
2 2 2 0.058;
2 2 3 0.058;
2 2 4 0.058;
2 2 5 0.058;
2 2 6 0.058;
2 2 7 0.058;
2 2 8 0.058;
2 2 9 0.058;
2 2 10 0.058;
]

global c_w = [
1 1 1 0.419;
1 1 2 0.419;
1 1 3 0.419;
1 1 4 0.419;
1 1 5 0.419;
1 1 6 0.419;
1 1 7 0.419;
1 1 8 0.419;
1 1 9 0.419;
1 1 10 0.419;
1 2 1 0.584;
1 2 2 0.584;
1 2 3 0.584;
1 2 4 0.584;
1 2 5 0.584;
1 2 6 0.584;
1 2 7 0.584;
1 2 8 0.584;
1 2 9 0.584;
1 2 10 0.584;
2 1 1 0.236;
2 1 2 0.236;
2 1 3 0.236;
2 1 4 0.236;
2 1 5 0.236;
2 1 6 0.236;
2 1 7 0.236;
2 1 8 0.236;
2 1 9 0.236;
2 1 10 0.236;
2 2 1 0.326;
2 2 2 0.326;
2 2 3 0.326;
2 2 4 0.326;
2 2 5 0.326;
2 2 6 0.326;
2 2 7 0.326;
2 2 8 0.326;
2 2 9 0.326;
2 2 10 0.326;
]

global c_e = [
1 1 1 0.05070810810810811;
1 1 2 0.04542601351351351;
1 1 3 0.048595270270270274;
1 1 4 0.06338513513513513;
1 1 5 0.04965168918918919;
1 1 6 0.061272297297297294;
1 1 7 0.055990202702702704;
1 1 8 0.06338513513513513;
1 1 9 0.044369594594594594;
1 1 10 0.06232871621621622;
1 2 1 0.03314817170111288;
1 2 2 0.023677265500794915;
1 2 3 0.03137237678855326;
1 2 4 0.030188513513513513;
1 2 5 0.03196430842607313;
