###################################################
# Classe 9 : K = 2, M = 2, T = 12, N = 20
# Exemplo: 4.   c9ex04.dat          Semente: 9994
#-----------------------Dados----------------------
global K = 2
global M = 2
global T = 12
global N = 20

global L = [540, 460]

global l = [60, 61, 66, 70, 70, 75, 88, 92, 99, 100, 101, 102, 104, 114, 120, 121, 122, 129, 134, 149]

global Q1 = 1e5
global Q2 = 1e5

global rho = [2.0, 2.0]

global b = [1080.0 920.0; 1080.0 920.0]

global f = [37.8 32.2; 37.8 32.2]

global c_km = [37.8 43.24; 41.04 40.48]

global p_km = [5.103 5.837; 5.54 5.465]

global c_x = [
1 1 1 24.3;
1 1 2 24.3;
1 1 3 24.3;
1 1 4 24.3;
1 1 5 24.3;
1 1 6 24.3;
1 1 7 24.3;
1 1 8 24.3;
1 1 9 24.3;
1 1 10 24.3;
1 1 11 24.3;
1 1 12 24.3;
1 2 1 19.227;
1 2 2 19.227;
1 2 3 19.227;
1 2 4 19.227;
1 2 5 19.227;
1 2 6 19.227;
1 2 7 19.227;
1 2 8 19.227;
1 2 9 19.227;
1 2 10 19.227;
1 2 11 19.227;
1 2 12 19.227;
2 1 1 26.892;
2 1 2 26.892;
2 1 3 26.892;
2 1 4 26.892;
2 1 5 26.892;
2 1 6 26.892;
2 1 7 26.892;
2 1 8 26.892;
2 1 9 26.892;
2 1 10 26.892;
2 1 11 26.892;
2 1 12 26.892;
2 2 1 20.884;
2 2 2 20.884;
2 2 3 20.884;
2 2 4 20.884;
2 2 5 20.884;
2 2 6 20.884;
2 2 7 20.884;
2 2 8 20.884;
2 2 9 20.884;
2 2 10 20.884;
2 2 11 20.884;
2 2 12 20.884;
]

global c_z = [
1 1 1 1.021;
1 1 2 1.021;
1 1 3 1.021;
1 1 4 1.021;
1 1 5 1.021;
1 1 6 1.021;
1 1 7 1.021;
1 1 8 1.021;
1 1 9 1.021;
1 1 10 1.021;
1 1 11 1.021;
1 1 12 1.021;
1 2 1 0.634;
1 2 2 0.634;
1 2 3 0.634;
1 2 4 0.634;
1 2 5 0.634;
1 2 6 0.634;
1 2 7 0.634;
1 2 8 0.634;
1 2 9 0.634;
1 2 10 0.634;
1 2 11 0.634;
1 2 12 0.634;
2 1 1 0.968;
2 1 2 0.968;
2 1 3 0.968;
2 1 4 0.968;
2 1 5 0.968;
2 1 6 0.968;
2 1 7 0.968;
2 1 8 0.968;
2 1 9 0.968;
2 1 10 0.968;
2 1 11 0.968;
2 1 12 0.968;
2 2 1 0.94;
2 2 2 0.94;
2 2 3 0.94;
2 2 4 0.94;
2 2 5 0.94;
2 2 6 0.94;
2 2 7 0.94;
2 2 8 0.94;
2 2 9 0.94;
2 2 10 0.94;
2 2 11 0.94;
2 2 12 0.94;
]

global c_y = [
1 1 1 2.43;
1 1 2 2.43;
1 1 3 2.43;
1 1 4 2.43;
1 1 5 2.43;
1 1 6 2.43;
1 1 7 2.43;
1 1 8 2.43;
1 1 9 2.43;
1 1 10 2.43;
1 1 11 2.43;
1 1 12 2.43;
1 2 1 2.884;
1 2 2 2.884;
1 2 3 2.884;
1 2 4 2.884;
1 2 5 2.884;
1 2 6 2.884;
1 2 7 2.884;
1 2 8 2.884;
1 2 9 2.884;
1 2 10 2.884;
1 2 11 2.884;
1 2 12 2.884;
2 1 1 3.496;
2 1 2 3.496;
2 1 3 3.496;
2 1 4 3.496;
2 1 5 3.496;
2 1 6 3.496;
2 1 7 3.496;
2 1 8 3.496;
2 1 9 3.496;
2 1 10 3.496;
2 1 11 3.496;
2 1 12 3.496;
2 2 1 2.506;
2 2 2 2.506;
2 2 3 2.506;
2 2 4 2.506;
2 2 5 2.506;
2 2 6 2.506;
2 2 7 2.506;
2 2 8 2.506;
2 2 9 2.506;
2 2 10 2.506;
2 2 11 2.506;
2 2 12 2.506;
]

global c_sc = [
1 1 1 0.107;
1 1 2 0.107;
1 1 3 0.107;
1 1 4 0.107;
1 1 5 0.107;
1 1 6 0.107;
1 1 7 0.107;
1 1 8 0.107;
1 1 9 0.107;
1 1 10 0.107;
1 1 11 0.107;
1 1 12 0.107;
1 2 1 0.13;
1 2 2 0.13;
1 2 3 0.13;
1 2 4 0.13;
1 2 5 0.13;
1 2 6 0.13;
1 2 7 0.13;
1 2 8 0.13;
1 2 9 0.13;
1 2 10 0.13;
1 2 11 0.13;
1 2 12 0.13;
2 1 1 0.105;
2 1 2 0.105;
2 1 3 0.105;
2 1 4 0.105;
2 1 5 0.105;
2 1 6 0.105;
2 1 7 0.105;
2 1 8 0.105;
2 1 9 0.105;
2 1 10 0.105;
2 1 11 0.105;
2 1 12 0.105;
2 2 1 0.105;
2 2 2 0.105;
2 2 3 0.105;
2 2 4 0.105;
2 2 5 0.105;
2 2 6 0.105;
2 2 7 0.105;
2 2 8 0.105;
2 2 9 0.105;
2 2 10 0.105;
2 2 11 0.105;
2 2 12 0.105;
]

global c_w = [
1 1 1 0.389;
1 1 2 0.389;
1 1 3 0.389;
1 1 4 0.389;
1 1 5 0.389;
1 1 6 0.389;
1 1 7 0.389;
1 1 8 0.389;
1 1 9 0.389;
1 1 10 0.389;
1 1 11 0.389;
1 1 12 0.389;
1 2 1 0.192;
1 2 2 0.192;
1 2 3 0.192;
1 2 4 0.192;
1 2 5 0.192;
1 2 6 0.192;
1 2 7 0.192;
1 2 8 0.192;
1 2 9 0.192;
1 2 10 0.192;
1 2 11 0.192;
1 2 12 0.192;
2 1 1 0.565;
2 1 2 0.565;
2 1 3 0.565;
2 1 4 0.565;
2 1 5 0.565;
2 1 6 0.565;
2 1 7 0.565;
2 1 8 0.565;
2 1 9 0.565;
2 1 10 0.565;
2 1 11 0.565;
2 1 12 0.565;
2 2 1 0.543;
2 2 2 0.543;
2 2 3 0.543;
2 2 4 0.543;
2 2 5 0.543;
2 2 6 0.543;
2 2 7 0.543;
2 2 8 0.543;
2 2 9 0.543;
2 2 10 0.543;
2 2 11 0.543;
2 2 12 0.543;
]

global c_e = [
1 1 1 0.029788950715421304;
1 1 2 0.029788950715421304;
1 1 3 0.039487678855325906;
1 1 4 0.03463831478537361;
1 1 5 0.02909618441971383;
1 1 6 0.027710651828298884;
1 1 7 0.033252782193958656;
1 1 8 0.036023847376788556;
1 1 9 0.03186724960254372;
1 1 10 0.029788950715421304;
1 1 11 0.031174483306836247;
1 1 12 0.027710651828298884;
1 2 1 0.07134181240063593;
1 2 2 0.07926868044515104;
1 2 3 0.054166931637519865;
1 2 4 0.07662639109697932;
