###################################################
# Classe 6 : K = 2, M = 2, T = 10, N = 20
# Exemplo: 8.   c6ex08.dat          Semente: 2109
#-----------------------Dados----------------------
global K = 2
global M = 2
global T = 10
global N = 20

global L = [540, 460]

global l = [50, 54, 54, 54, 57, 58, 62, 68, 79, 82, 85, 89, 93, 102, 111, 121, 131, 135, 140, 147]

global Q1 = 1e5
global Q2 = 1e5

global rho = [2.0, 2.0]

global b = [1080.0 920.0; 1080.0 920.0]

global f = [32.4 27.6; 32.4 27.6]

global c_km = [21.6 33.12; 29.16 43.24]

global p_km = [2.657 4.074; 3.587 5.319]

global c_x = [
1 1 1 18.36;
1 1 2 18.36;
1 1 3 18.36;
1 1 4 18.36;
1 1 5 18.36;
1 1 6 18.36;
1 1 7 18.36;
1 1 8 18.36;
1 1 9 18.36;
1 1 10 18.36;
1 2 1 15.915;
1 2 2 15.915;
1 2 3 15.915;
1 2 4 15.915;
1 2 5 15.915;
1 2 6 15.915;
1 2 7 15.915;
1 2 8 15.915;
1 2 9 15.915;
1 2 10 15.915;
2 1 1 23.652;
2 1 2 23.652;
2 1 3 23.652;
2 1 4 23.652;
2 1 5 23.652;
2 1 6 23.652;
2 1 7 23.652;
2 1 8 23.652;
2 1 9 23.652;
2 1 10 23.652;
2 2 1 20.148;
2 2 2 20.148;
2 2 3 20.148;
2 2 4 20.148;
2 2 5 20.148;
2 2 6 20.148;
2 2 7 20.148;
2 2 8 20.148;
2 2 9 20.148;
2 2 10 20.148;
]

global c_z = [
1 1 1 0.679;
1 1 2 0.679;
1 1 3 0.679;
1 1 4 0.679;
1 1 5 0.679;
1 1 6 0.679;
1 1 7 0.679;
1 1 8 0.679;
1 1 9 0.679;
1 1 10 0.679;
1 2 1 0.605;
1 2 2 0.605;
1 2 3 0.605;
1 2 4 0.605;
1 2 5 0.605;
1 2 6 0.605;
1 2 7 0.605;
1 2 8 0.605;
1 2 9 0.605;
1 2 10 0.605;
2 1 1 0.733;
2 1 2 0.733;
2 1 3 0.733;
2 1 4 0.733;
2 1 5 0.733;
2 1 6 0.733;
2 1 7 0.733;
2 1 8 0.733;
2 1 9 0.733;
2 1 10 0.733;
2 2 1 0.705;
2 2 2 0.705;
2 2 3 0.705;
2 2 4 0.705;
2 2 5 0.705;
2 2 6 0.705;
2 2 7 0.705;
2 2 8 0.705;
2 2 9 0.705;
2 2 10 0.705;
]

global c_y = [
1 1 1 2.57;
1 1 2 2.57;
1 1 3 2.57;
1 1 4 2.57;
1 1 5 2.57;
1 1 6 2.57;
1 1 7 2.57;
1 1 8 2.57;
1 1 9 2.57;
1 1 10 2.57;
1 2 1 1.592;
1 2 2 1.592;
1 2 3 1.592;
1 2 4 1.592;
1 2 5 1.592;
1 2 6 1.592;
1 2 7 1.592;
1 2 8 1.592;
1 2 9 1.592;
1 2 10 1.592;
2 1 1 3.075;
2 1 2 3.075;
2 1 3 3.075;
2 1 4 3.075;
