###################################################
# Classe 5 : K = 2, M = 2, T = 10, N = 10
# Exemplo: 3.   c5ex03.dat          Semente: 8689
#-----------------------Dados----------------------
global K = 2
global M = 2
global T = 10
global N = 10

global L = [540, 460]

global l = [60, 62, 90, 109, 112, 123, 128, 134, 135, 147]

global Q1 = 1e5
global Q2 = 1e5

global rho = [2.0, 2.0]

global b = [1080.0 920.0; 1080.0 920.0]

global f = [25.92 22.08; 25.92 22.08]

global c_km = [31.32 25.76; 42.12 39.56]

global p_km = [4.134 3.4; 5.56 5.222]

global c_x = [
1 1 1 20.412;
1 1 2 20.412;
1 1 3 20.412;
1 1 4 20.412;
1 1 5 20.412;
1 1 6 20.412;
1 1 7 20.412;
1 1 8 20.412;
1 1 9 20.412;
1 1 10 20.412;
1 2 1 16.1;
1 2 2 16.1;
1 2 3 16.1;
1 2 4 16.1;
1 2 5 16.1;
1 2 6 16.1;
1 2 7 16.1;
1 2 8 16.1;
1 2 9 16.1;
1 2 10 16.1;
2 1 1 25.812;
2 1 2 25.812;
2 1 3 25.812;
2 1 4 25.812;
2 1 5 25.812;
2 1 6 25.812;
2 1 7 25.812;
2 1 8 25.812;
2 1 9 25.812;
2 1 10 25.812;
2 2 1 20.424;
2 2 2 20.424;
2 2 3 20.424;
2 2 4 20.424;
2 2 5 20.424;
2 2 6 20.424;
2 2 7 20.424;
2 2 8 20.424;
2 2 9 20.424;
2 2 10 20.424;
]

global c_z = [
1 1 1 0.919;
1 1 2 0.919;
1 1 3 0.919;
1 1 4 0.919;
1 1 5 0.919;
1 1 6 0.919;
1 1 7 0.919;
1 1 8 0.919;
1 1 9 0.919;
1 1 10 0.919;
1 2 1 0.692;
1 2 2 0.692;
1 2 3 0.692;
1 2 4 0.692;
1 2 5 0.692;
1 2 6 0.692;
1 2 7 0.692;
1 2 8 0.692;
1 2 9 0.692;
1 2 10 0.692;
2 1 1 1.239;
2 1 2 1.239;
2 1 3 1.239;
2 1 4 1.239;
2 1 5 1.239;
2 1 6 1.239;
2 1 7 1.239;
2 1 8 1.239;
2 1 9 1.239;
2 1 10 1.239;
2 2 1 0.756;
2 2 2 0.756;
2 2 3 0.756;
2 2 4 0.756;
2 2 5 0.756;
2 2 6 0.756;
2 2 7 0.756;
2 2 8 0.756;
2 2 9 0.756;
2 2 10 0.756;
]

global c_y = [
1 1 1 2.245;
1 1 2 2.245;
1 1 3 2.245;
1 1 4 2.245;
1 1 5 2.245;
1 1 6 2.245;
1 1 7 2.245;
1 1 8 2.245;
1 1 9 2.245;
1 1 10 2.245;
1 2 1 2.415;
1 2 2 2.415;
1 2 3 2.415;
1 2 4 2.415;
1 2 5 2.415;
1 2 6 2.415;
1 2 7 2.415;
1 2 8 2.415;
1 2 9 2.415;
1 2 10 2.415;
2 1 1 3.614;
2 1 2 3.614;
2 1 3 3.614;
2 1 4 3.614;
2 1 5 3.614;
2 1 6 3.614;
2 1 7 3.614;
2 1 8 3.614;
2 1 9 3.614;
2 1 10 3.614;
2 2 1 2.042;
2 2 2 2.042;
2 2 3 2.042;
2 2 4 2.042;
2 2 5 2.042;
2 2 6 2.042;
2 2 7 2.042;
2 2 8 2.042;
2 2 9 2.042;
2 2 10 2.042;
]

global c_sc = [
1 1 1 0.085;
1 1 2 0.085;
1 1 3 0.085;
1 1 4 0.085;
1 1 5 0.085;
1 1 6 0.085;
1 1 7 0.085;
1 1 8 0.085;
1 1 9 0.085;
1 1 10 0.085;
1 2 1 0.08;
1 2 2 0.08;
1 2 3 0.08;
1 2 4 0.08;
1 2 5 0.08;
1 2 6 0.08;
1 2 7 0.08;
1 2 8 0.08;
1 2 9 0.08;
1 2 10 0.08;
2 1 1 0.141;
2 1 2 0.141;
2 1 3 0.141;
2 1 4 0.141;
2 1 5 0.141;
2 1 6 0.141;
2 1 7 0.141;
2 1 8 0.141;
2 1 9 0.141;
2 1 10 0.141;
2 2 1 0.08;
2 2 2 0.08;
2 2 3 0.08;
2 2 4 0.08;
2 2 5 0.08;
2 2 6 0.08;
2 2 7 0.08;
2 2 8 0.08;
2 2 9 0.08;
2 2 10 0.08;
]

global c_w = [
1 1 1 0.286;
1 1 2 0.286;
1 1 3 0.286;
1 1 4 0.286;
1 1 5 0.286;
1 1 6 0.286;
1 1 7 0.286;
1 1 8 0.286;
1 1 9 0.286;
1 1 10 0.286;
1 2 1 0.193;
1 2 2 0.193;
1 2 3 0.193;
1 2 4 0.193;
1 2 5 0.193;
1 2 6 0.193;
1 2 7 0.193;
1 2 8 0.193;
1 2 9 0.193;
1 2 10 0.193;
2 1 1 0.542;
2 1 2 0.542;
2 1 3 0.542;
2 1 4 0.542;
2 1 5 0.542;
2 1 6 0.542;
2 1 7 0.542;
2 1 8 0.542;
2 1 9 0.542;
2 1 10 0.542;
2 2 1 0.408;
2 2 2 0.408;
2 2 3 0.408;
2 2 4 0.408;
2 2 5 0.408;
2 2 6 0.408;
2 2 7 0.408;
2 2 8 0.408;
2 2 9 0.408;
2 2 10 0.408;
]

global c_e = [
1 1 1 0.027414944356120824;
1 1 2 0.033126391096979325;
1 1 3 0.026843799682034975;
1 1 4 0.02398807631160572;
1 1 5 0.02284578696343402;
1 1 6 0.03255524642289347;
1 1 7 0.02969952305246423;
1 1 8 0.026843799682034975;
1 1 9 0.026843799682034975;
1 1 10 0.031412957074721776;
1 2 1 0.05437201907790142;
1 2 2 0.04757551669316375;
1 2 3 0.06230127186009538;
1 2 4 0.05777027027027027;
1 2 5 0.05437201907790142;
1 2 6 0.04870826709062003;
1 2 7 0.053239268680445144;
1 2 8 0.04870826709062003;
1 2 9 0.060035771065182826;
1 2 10 0.05437201907790142;
2 1 1 0.02950914149443561;
2 1 2 0.03364042130365659;
2 1 3 0.03364042130365659;
2 1 4 0.030689507154213036;
2 1 5 0.025968044515103338;
2 1 6 0.028328775834658183;
2 1 7 0.028918958664546898;
2 1 8 0.02478767885532591;
2 1 9 0.02950914149443561;
2 1 10 0.028918958664546898;
2 2 1 0.06203696343402225;
2 2 2 0.06554848966613673;
2 2 3 0.051502384737678854;
2 2 4 0.06671899841017487;
2 2 5 0.05735492845786963;
2 2 6 0.06320747217806041;
2 2 7 0.0608664546899841;
2 2 8 0.06788950715421303;
2 2 9 0.0608664546899841;
2 2 10 0.06203696343402225;
