###################################################
# Classe 5 : K = 2, M = 2, T = 10, N = 10
# Exemplo: 1.   c5ex01.dat          Semente: 6838
#-----------------------Dados----------------------
global K = 2
global M = 2
global T = 10
global N = 10

global L = [540, 460]

global l = [55, 70, 79, 86, 115, 119, 126, 134, 138, 148]

global Q1 = 1e5
global Q2 = 1e5

global rho = [2.0, 2.0]

global b = [1080.0 920.0; 1080.0 920.0]

global f = [34.56 29.44; 34.56 29.44]

global c_km = [46.44 23.0; 31.32 46.0]

global p_km = [6.827 3.381; 4.604 6.762]

global c_x = [
1 1 1 22.355;
1 1 2 22.355;
1 1 3 22.355;
1 1 4 22.355;
1 1 5 22.355;
1 1 6 22.355;
1 1 7 22.355;
1 1 8 22.355;
1 1 9 22.355;
1 1 10 22.355;
1 2 1 19.412;
1 2 2 19.412;
1 2 3 19.412;
1 2 4 19.412;
1 2 5 19.412;
1 2 6 19.412;
1 2 7 19.412;
1 2 8 19.412;
1 2 9 19.412;
1 2 10 19.412;
2 1 1 22.464;
2 1 2 22.464;
2 1 3 22.464;
2 1 4 22.464;
2 1 5 22.464;
2 1 6 22.464;
2 1 7 22.464;
2 1 8 22.464;
2 1 9 22.464;
2 1 10 22.464;
2 2 1 18.4;
2 2 2 18.4;
2 2 3 18.4;
2 2 4 18.4;
2 2 5 18.4;
2 2 6 18.4;
2 2 7 18.4;
2 2 8 18.4;
2 2 9 18.4;
2 2 10 18.4;
]

global c_z = [
1 1 1 1.073;
1 1 2 1.073;
1 1 3 1.073;
1 1 4 1.073;
1 1 5 1.073;
1 1 6 1.073;
1 1 7 1.073;
1 1 8 1.073;
1 1 9 1.073;
1 1 10 1.073;
1 2 1 0.893;
1 2 2 0.893;
1 2 3 0.893;
1 2 4 0.893;
1 2 5 0.893;
1 2 6 0.893;
1 2 7 0.893;
1 2 8 0.893;
1 2 9 0.893;
1 2 10 0.893;
2 1 1 0.854;
2 1 2 0.854;
2 1 3 0.854;
2 1 4 0.854;
2 1 5 0.854;
2 1 6 0.854;
2 1 7 0.854;
2 1 8 0.854;
2 1 9 0.854;
2 1 10 0.854;
2 2 1 0.754;
2 2 2 0.754;
2 2 3 0.754;
2 2 4 0.754;
2 2 5 0.754;
2 2 6 0.754;
2 2 7 0.754;
2 2 8 0.754;
2 2 9 0.754;
2 2 10 0.754;
]

global c_y = [
1 1 1 3.13;
1 1 2 3.13;
1 1 3 3.13;
1 1 4 3.13;
1 1 5 3.13;
1 1 6 3.13;
1 1 7 3.13;
1 1 8 3.13;
1 1 9 3.13;
1 1 10 3.13;
1 2 1 2.524;
1 2 2 2.524;
1 2 3 2.524;
1 2 4 2.524;
1 2 5 2.524;
1 2 6 2.524;
1 2 7 2.524;
1 2 8 2.524;
1 2 9 2.524;
1 2 10 2.524;
2 1 1 2.246;
2 1 2 2.246;
2 1 3 2.246;
2 1 4 2.246;
2 1 5 2.246;
2 1 6 2.246;
2 1 7 2.246;
2 1 8 2.246;
2 1 9 2.246;
2 1 10 2.246;
2 2 1 2.024;
2 2 2 2.024;
2 2 3 2.024;
2 2 4 2.024;
2 2 5 2.024;
2 2 6 2.024;
