###################################################
# Classe 3 : K = 2, M = 2, T = 8, N = 20
# Exemplo: 5.   c3ex05.dat          Semente: 2000
#-----------------------Dados----------------------
global K = 2
global M = 2
global T = 8
global N = 20

global L = [540, 460]

global l = [50, 54, 69, 80, 80, 81, 81, 87, 98, 108, 120, 125, 128, 129, 133, 141, 144, 144, 148, 149]

global Q1 = 1e5
global Q2 = 1e5

global rho = [2.0, 2.0]

global b = [1080.0 920.0; 1080.0 920.0]

global f = [47.52 40.48; 47.52 40.48]

global c_km = [31.32 38.64; 32.4 28.52]

global p_km = [3.163 3.903; 3.272 2.881]

global c_x = [
1 1 1 21.06;
1 1 2 21.06;
1 1 3 21.06;
1 1 4 21.06;
1 1 5 21.06;
1 1 6 21.06;
1 1 7 21.06;
1 1 8 21.06;
1 2 1 20.24;
1 2 2 20.24;
1 2 3 20.24;
1 2 4 20.24;
1 2 5 20.24;
1 2 6 20.24;
1 2 7 20.24;
1 2 8 20.24;
2 1 1 16.632;
2 1 2 16.632;
2 1 3 16.632;
2 1 4 16.632;
2 1 5 16.632;
2 1 6 16.632;
2 1 7 16.632;
2 1 8 16.632;
2 2 1 20.056;
2 2 2 20.056;
2 2 3 20.056;
2 2 4 20.056;
2 2 5 20.056;
2 2 6 20.056;
2 2 7 20.056;
2 2 8 20.056;
]

global c_z = [
1 1 1 0.695;
1 1 2 0.695;
1 1 3 0.695;
1 1 4 0.695;
1 1 5 0.695;
1 1 6 0.695;
1 1 7 0.695;
1 1 8 0.695;
1 2 1 0.607;
1 2 2 0.607;
1 2 3 0.607;
1 2 4 0.607;
1 2 5 0.607;
1 2 6 0.607;
1 2 7 0.607;
1 2 8 0.607;
2 1 1 0.499;
2 1 2 0.499;
2 1 3 0.499;
2 1 4 0.499;
2 1 5 0.499;
2 1 6 0.499;
2 1 7 0.499;
2 1 8 0.499;
2 2 1 0.903;
2 2 2 0.903;
2 2 3 0.903;
2 2 4 0.903;
2 2 5 0.903;
2 2 6 0.903;
2 2 7 0.903;
2 2 8 0.903;
]

global c_y = [
1 1 1 2.738;
1 1 2 2.738;
1 1 3 2.738;
1 1 4 2.738;
1 1 5 2.738;
1 1 6 2.738;
1 1 7 2.738;
1 1 8 2.738;
1 2 1 2.429;
1 2 2 2.429;
1 2 3 2.429;
1 2 4 2.429;
1 2 5 2.429;
1 2 6 2.429;
1 2 7 2.429;
1 2 8 2.429;
2 1 1 2.328;
2 1 2 2.328;
2 1 3 2.328;
2 1 4 2.328;
2 1 5 2.328;
2 1 6 2.328;
2 1 7 2.328;
2 1 8 2.328;
2 2 1 2.006;
2 2 2 2.006;
2 2 3 2.006;
2 2 4 2.006;
2 2 5 2.006;
2 2 6 2.006;
2 2 7 2.006;
2 2 8 2.006;
]

global c_sc = [
1 1 1 0.104;
1 1 2 0.104;
1 1 3 0.104;
1 1 4 0.104;
1 1 5 0.104;
1 1 6 0.104;
1 1 7 0.104;
1 1 8 0.104;
1 2 1 0.087;
1 2 2 0.087;
1 2 3 0.087;
1 2 4 0.087;
1 2 5 0.087;
1 2 6 0.087;
1 2 7 0.087;
1 2 8 0.087;
2 1 1 0.077;
2 1 2 0.077;
2 1 3 0.077;
2 1 4 0.077;
2 1 5 0.077;
2 1 6 0.077;
2 1 7 0.077;
2 1 8 0.077;
2 2 1 0.088;
2 2 2 0.088;
2 2 3 0.088;
2 2 4 0.088;
2 2 5 0.088;
2 2 6 0.088;
2 2 7 0.088;
2 2 8 0.088;
]

global c_w = [
1 1 1 0.548;
1 1 2 0.548;
1 1 3 0.548;
1 1 4 0.548;
1 1 5 0.548;
1 1 6 0.548;
1 1 7 0.548;
1 1 8 0.548;
1 2 1 0.466;
1 2 2 0.466;
1 2 3 0.466;
1 2 4 0.466;
1 2 5 0.466;
1 2 6 0.466;
1 2 7 0.466;
1 2 8 0.466;
2 1 1 0.499;
2 1 2 0.499;
2 1 3 0.499;
2 1 4 0.499;
2 1 5 0.499;
2 1 6 0.499;
2 1 7 0.499;
2 1 8 0.499;
2 2 1 0.421;
2 2 2 0.421;
2 2 3 0.421;
2 2 4 0.421;
2 2 5 0.421;
2 2 6 0.421;
2 2 7 0.421;
2 2 8 0.421;
]

global c_e = [
1 1 1 0.04030206677265501;
1 1 2 0.04735492845786963;
1 1 3 0.050377583465818755;
1 1 4 0.05944554848966613;
1 1 5 0.048362480127186004;
1 1 6 0.05340023847376788;
1 1 7 0.05138513513513513;
1 1 8 0.0604531001589825;
1 2 1 0.05027821939586645;
1 2 2 0.03839427662957074;
1 2 3 0.05119236883942766;
1 2 4 0.04205087440381557;
1 2 5 0.04936406995230524;
1 2 6 0.03748012718600953;
1 2 7 0.04205087440381557;
1 2 8 0.05119236883942766;
2 1 1 0.05223147853736088;
2 1 2 0.06202488076311605;
2 1 3 0.06528934817170111;
2 1 4 0.06528934817170111;
2 1 5 0.046790699523052454;
2 1 6 0.046790699523052454;
2 1 7 0.05658410174880763;
2 1 8 0.06311303656597773;
2 2 1 0.04837678855325914;
2 2 2 0.04344038155802861;
2 2 3 0.04442766295707472;
2 2 4 0.04047853736089029;
2 2 5 0.04344038155802861;
2 2 6 0.05726232114467407;
2 2 7 0.03949125596184419;
2 2 8 0.053313195548489664;
3 1 1 0.07786359300476947;
3 1 2 0.055616852146263905;
3 1 3 0.08203485691573927;
3 1 4 0.08064443561208265;
3 1 5 0.07786359300476947;
3 1 6 0.0625689586645469;
3 1 7 0.06952106518282988;
3 1 8 0.055616852146263905;
3 2 1 0.06812241653418123;
3 2 2 0.0693839427662957;
3 2 3 0.05046104928457869;
3 2 4 0.06307631160572336;
3 2 5 0.0693839427662957;
3 2 6 0.07569157392686802;
3 2 7 0.06433783783783782;
3 2 8 0.07443004769475356;
4 1 1 0.09672496025437201;
4 1 2 0.09672496025437201;
4 1 3 0.0677074721780604;
4 1 4 0.09027662957074721;
4 1 5 0.0918887122416534;
4 1 6 0.09027662957074721;
4 1 7 0.0660953895071542;
4 1 8 0.0693195548489666;
4 2 1 0.08337042925278217;
4 2 2 0.07313195548489665;
4 2 3 0.08044515103338631;
4 2 4 0.08483306836248011;
4 2 5 0.08337042925278217;
4 2 6 0.06289348171701112;
4 2 7 0.06581875993640698;
4 2 8 0.061430842607313185;
5 1 1 0.07415580286168522;
5 1 2 0.0757678855325914;
5 1 3 0.07415580286168522;
5 1 4 0.0773799682034976;
5 1 5 0.08382829888712241;
5 1 6 0.0660953895071542;
5 1 7 0.07093163751987282;
5 1 8 0.08544038155802862;
5 2 1 0.07166931637519872;
5 2 2 0.061430842607313185;
5 2 3 0.07459459459459458;
5 2 4 0.061430842607313185;
5 2 5 0.06289348171701112;
5 2 6 0.07020667726550078;
5 2 7 0.07898251192368838;
5 2 8 0.07459459459459458;
6 1 1 0.07181828298887122;
6 1 2 0.0767149841017488;
6 1 3 0.08650838632750396;
6 1 4 0.06855381558028616;
6 1 5 0.08487615262321145;
6 1 6 0.08977285373608902;
6 1 7 0.0881406200317965;
