###################################################
# Classe 2 : K = 2, M = 2, T = 8, N = 10
# Exemplo: 7.   c2ex07.dat          Semente: 4837
#-----------------------Dados----------------------
global K = 2
global M = 2
global T = 8
global N = 10

global L = [540, 460]

global l = [64, 83, 83, 85, 89, 91, 99, 109, 114, 137]

global Q1 = 1e5
global Q2 = 1e5

global rho = [2.0, 2.0]

global b = [1080.0 920.0; 1080.0 920.0]

global f = [51.84 44.16; 51.84 44.16]

global c_km = [33.48 43.24; 48.6 37.72]

global p_km = [4.453 5.751; 6.464 5.017]

global c_x = [
1 1 1 16.2;
1 1 2 16.2;
1 1 3 16.2;
1 1 4 16.2;
1 1 5 16.2;
1 1 6 16.2;
1 1 7 16.2;
1 1 8 16.2;
1 2 1 20.976;
1 2 2 20.976;
1 2 3 20.976;
1 2 4 20.976;
1 2 5 20.976;
1 2 6 20.976;
1 2 7 20.976;
1 2 8 20.976;
2 1 1 20.628;
2 1 2 20.628;
2 1 3 20.628;
2 1 4 20.628;
2 1 5 20.628;
2 1 6 20.628;
2 1 7 20.628;
2 1 8 20.628;
2 2 1 16.283;
2 2 2 16.283;
2 2 3 16.283;
2 2 4 16.283;
2 2 5 16.283;
2 2 6 16.283;
2 2 7 16.283;
2 2 8 16.283;
]

global c_z = [
1 1 1 0.583;
1 1 2 0.583;
1 1 3 0.583;
1 1 4 0.583;
1 1 5 0.583;
1 1 6 0.583;
1 1 7 0.583;
1 1 8 0.583;
1 2 1 0.713;
1 2 2 0.713;
1 2 3 0.713;
1 2 4 0.713;
1 2 5 0.713;
1 2 6 0.713;
1 2 7 0.713;
1 2 8 0.713;
2 1 1 0.825;
2 1 2 0.825;
2 1 3 0.825;
2 1 4 0.825;
2 1 5 0.825;
2 1 6 0.825;
2 1 7 0.825;
2 1 8 0.825;
2 2 1 0.814;
2 2 2 0.814;
2 2 3 0.814;
2 2 4 0.814;
2 2 5 0.814;
2 2 6 0.814;
2 2 7 0.814;
2 2 8 0.814;
]

global c_y = [
1 1 1 2.43;
1 1 2 2.43;
1 1 3 2.43;
1 1 4 2.43;
1 1 5 2.43;
1 1 6 2.43;
1 1 7 2.43;
1 1 8 2.43;
1 2 1 2.727;
1 2 2 2.727;
1 2 3 2.727;
1 2 4 2.727;
1 2 5 2.727;
1 2 6 2.727;
1 2 7 2.727;
1 2 8 2.727;
2 1 1 2.063;
2 1 2 2.063;
