###################################################
# Classe 8 : K = 2, M = 2, T = 12, N = 10
# Exemplo: 2.   c8ex02.dat          Semente: 3677
#-----------------------Dados----------------------
global K = 2
global M = 2
global T = 12
global N = 10

global L = [540, 460]

global l = [54, 65, 73, 77, 94, 96, 100, 103, 116, 126]

global Q1 = 1e5
global Q2 = 1e5

global rho = [2.0, 2.0]

global b = [1080.0 920.0; 1080.0 920.0]

global f = [17.28 14.72; 17.28 14.72]

global c_km = [37.8 22.08; 49.68 44.16]

global p_km = [4.687 2.738; 6.16 5.476]

global c_x = [
1 1 1 24.948;
1 1 2 24.948;
1 1 3 24.948;
1 1 4 24.948;
1 1 5 24.948;
1 1 6 24.948;
1 1 7 24.948;
1 1 8 24.948;
1 1 9 24.948;
1 1 10 24.948;
1 1 11 24.948;
1 1 12 24.948;
1 2 1 14.075;
1 2 2 14.075;
1 2 3 14.075;
1 2 4 14.075;
1 2 5 14.075;
1 2 6 14.075;
1 2 7 14.075;
1 2 8 14.075;
1 2 9 14.075;
1 2 10 14.075;
1 2 11 14.075;
1 2 12 14.075;
2 1 1 18.035;
2 1 2 18.035;
2 1 3 18.035;
2 1 4 18.035;
2 1 5 18.035;
2 1 6 18.035;
2 1 7 18.035;
2 1 8 18.035;
2 1 9 18.035;
2 1 10 18.035;
2 1 11 18.035;
2 1 12 18.035;
2 2 1 14.995;
2 2 2 14.995;
2 2 3 14.995;
2 2 4 14.995;
2 2 5 14.995;
2 2 6 14.995;
2 2 7 14.995;
2 2 8 14.995;
2 2 9 14.995;
2 2 10 14.995;
2 2 11 14.995;
2 2 12 14.995;
]

global c_z = [
1 1 1 1.098;
1 1 2 1.098;
1 1 3 1.098;
1 1 4 1.098;
1 1 5 1.098;
1 1 6 1.098;
1 1 7 1.098;
1 1 8 1.098;
1 1 9 1.098;
1 1 10 1.098;
1 1 11 1.098;
1 1 12 1.098;
1 2 1 0.563;
1 2 2 0.563;
1 2 3 0.563;
1 2 4 0.563;
1 2 5 0.563;
1 2 6 0.563;
1 2 7 0.563;
1 2 8 0.563;
1 2 9 0.563;
1 2 10 0.563;
1 2 11 0.563;
1 2 12 0.563;
2 1 1 0.83;
2 1 2 0.83;
2 1 3 0.83;
2 1 4 0.83;
2 1 5 0.83;
2 1 6 0.83;
2 1 7 0.83;
2 1 8 0.83;
2 1 9 0.83;
2 1 10 0.83;
2 1 11 0.83;
2 1 12 0.83;
2 2 1 0.645;
2 2 2 0.645;
2 2 3 0.645;
2 2 4 0.645;
2 2 5 0.645;
2 2 6 0.645;
2 2 7 0.645;
2 2 8 0.645;
2 2 9 0.645;
2 2 10 0.645;
2 2 11 0.645;
2 2 12 0.645;
]

global c_y = [
1 1 1 3.243;
1 1 2 3.243;
1 1 3 3.243;
1 1 4 3.243;
1 1 5 3.243;
1 1 6 3.243;
1 1 7 3.243;
1 1 8 3.243;
1 1 9 3.243;
1 1 10 3.243;
1 1 11 3.243;
1 1 12 3.243;
1 2 1 1.408;
1 2 2 1.408;
1 2 3 1.408;
1 2 4 1.408;
1 2 5 1.408;
1 2 6 1.408;
1 2 7 1.408;
1 2 8 1.408;
1 2 9 1.408;
1 2 10 1.408;
1 2 11 1.408;
1 2 12 1.408;
2 1 1 2.525;
2 1 2 2.525;
2 1 3 2.525;
2 1 4 2.525;
2 1 5 2.525;
2 1 6 2.525;
2 1 7 2.525;
2 1 8 2.525;
2 1 9 2.525;
2 1 10 2.525;
2 1 11 2.525;
2 1 12 2.525;
2 2 1 2.099;
2 2 2 2.099;
2 2 3 2.099;
2 2 4 2.099;
2 2 5 2.099;
2 2 6 2.099;
2 2 7 2.099;
2 2 8 2.099;
2 2 9 2.099;
2 2 10 2.099;
2 2 11 2.099;
2 2 12 2.099;
]

global c_sc = [
1 1 1 0.13;
1 1 2 0.13;
1 1 3 0.13;
1 1 4 0.13;
1 1 5 0.13;
1 1 6 0.13;
1 1 7 0.13;
1 1 8 0.13;
1 1 9 0.13;
1 1 10 0.13;
1 1 11 0.13;
1 1 12 0.13;
1 2 1 0.051;
1 2 2 0.051;
1 2 3 0.051;
1 2 4 0.051;
1 2 5 0.051;
1 2 6 0.051;
1 2 7 0.051;
1 2 8 0.051;
1 2 9 0.051;
1 2 10 0.051;
1 2 11 0.051;
1 2 12 0.051;
2 1 1 0.111;
2 1 2 0.111;
2 1 3 0.111;
2 1 4 0.111;
2 1 5 0.111;
2 1 6 0.111;
2 1 7 0.111;
2 1 8 0.111;
2 1 9 0.111;
2 1 10 0.111;
2 1 11 0.111;
2 1 12 0.111;
2 2 1 0.103;
2 2 2 0.103;
2 2 3 0.103;
2 2 4 0.103;
2 2 5 0.103;
2 2 6 0.103;
2 2 7 0.103;
2 2 8 0.103;
2 2 9 0.103;
2 2 10 0.103;
2 2 11 0.103;
2 2 12 0.103;
]

global c_w = [
1 1 1 0.599;
1 1 2 0.599;
1 1 3 0.599;
1 1 4 0.599;
1 1 5 0.599;
1 1 6 0.599;
1 1 7 0.599;
1 1 8 0.599;
1 1 9 0.599;
1 1 10 0.599;
1 1 11 0.599;
1 1 12 0.599;
1 2 1 0.183;
1 2 2 0.183;
1 2 3 0.183;
1 2 4 0.183;
1 2 5 0.183;
1 2 6 0.183;
1 2 7 0.183;
1 2 8 0.183;
1 2 9 0.183;
1 2 10 0.183;
1 2 11 0.183;
1 2 12 0.183;
2 1 1 0.451;
2 1 2 0.451;
2 1 3 0.451;
2 1 4 0.451;
2 1 5 0.451;
2 1 6 0.451;
2 1 7 0.451;
2 1 8 0.451;
2 1 9 0.451;
2 1 10 0.451;
2 1 11 0.451;
2 1 12 0.451;
2 2 1 0.405;
2 2 2 0.405;
2 2 3 0.405;
2 2 4 0.405;
2 2 5 0.405;
2 2 6 0.405;
2 2 7 0.405;
2 2 8 0.405;
2 2 9 0.405;
2 2 10 0.405;
2 2 11 0.405;
2 2 12 0.405;
]

global c_e = [
1 1 1 0.04783378378378378;
1 1 2 0.039441891891891886;
1 1 3 0.03608513513513513;
1 1 4 0.040281081081081076;
1 1 5 0.03608513513513513;
1 1 6 0.03440675675675675;
1 1 7 0.04447702702702703;
1 1 8 0.040281081081081076;
1 1 9 0.04531621621621622;
1 1 10 0.04363783783783784;
1 1 11 0.04531621621621622;
1 1 12 0.04783378378378378;
1 2 1 0.045930047694753576;
1 2 2 0.04501144674085851;
1 2 3 0.04133704292527822;
1 2 4 0.05236025437201908;
1 2 5 0.04133704292527822;
1 2 6 0.05327885532591414;
1 2 7 0.03674403815580286;
1 2 8 0.038581240063593;
1 2 9 0.040418441971383154;
1 2 10 0.05144165341812401;
1 2 11 0.05052305246422894;
1 2 12 0.045930047694753576;
2 1 1 0.04545608108108108;
2 1 2 0.04141554054054054;
2 1 3 0.055557432432432434;
2 1 4 0.056567567567567575;
2 1 5 0.057577702702702696;
2 1 6 0.06060810810810811;
2 1 7 0.05252702702702703;
2 1 8 0.055557432432432434;
2 1 9 0.055557432432432434;
2 1 10 0.04242567567567568;
2 1 11 0.055557432432432434;
2 1 12 0.05858783783783783;
2 2 1 0.06523767885532591;
2 2 2 0.05970906200317965;
2 2 3 0.04975755166931638;
2 2 4 0.051968998410174876;
2 2 5 0.061920508744038164;
2 2 6 0.04533465818759936;
2 2 7 0.06523767885532591;
2 2 8 0.06413195548489665;
2 2 9 0.04533465818759936;
2 2 10 0.047546104928457865;
2 2 11 0.053074721780604135;
2 2 12 0.05528616852146264;
3 1 1 0.06693310810810811;
3 1 2 0.04878175675675676;
3 1 3 0.06579864864864864;
3 1 4 0.054454054054054055;
3 1 5 0.06579864864864864;
3 1 6 0.06806756756756756;
3 1 7 0.05672297297297297;
3 1 8 0.04537837837837838;
3 1 9 0.04537837837837838;
3 1 10 0.04878175675675676;
3 1 11 0.05899189189189189;
3 1 12 0.05218513513513513;
3 2 1 0.05588155802861686;
3 2 2 0.06829968203497616;
3 2 3 0.059606995230524644;
3 2 4 0.07326693163751988;
3 2 5 0.050914308426073134;
3 2 6 0.05712337042925278;
