###################################################
# Classe 6 : K = 2, M = 2, T = 10, N = 20
# Exemplo: 9.   c6ex09.dat          Semente: 2323
#-----------------------Dados----------------------
global K = 2
global M = 2
global T = 10
global N = 20

global L = [540, 460]

global l = [56, 58, 61, 67, 71, 79, 81, 86, 91, 92, 99, 99, 108, 111, 112, 113, 115, 121, 129, 134]

global Q1 = 1e5
global Q2 = 1e5

global rho = [2.0, 2.0]

global b = [1080.0 920.0; 1080.0 920.0]

global f = [29.16 24.84; 29.16 24.84]

global c_km = [50.76 28.52; 41.04 46.0]

global p_km = [5.99 3.365; 4.843 5.428]

global c_x = [
1 1 1 17.387;
1 1 2 17.387;
1 1 3 17.387;
1 1 4 17.387;
1 1 5 17.387;
1 1 6 17.387;
1 1 7 17.387;
1 1 8 17.387;
1 1 9 17.387;
1 1 10 17.387;
1 2 1 19.872;
1 2 2 19.872;
1 2 3 19.872;
1 2 4 19.872;
1 2 5 19.872;
1 2 6 19.872;
1 2 7 19.872;
1 2 8 19.872;
1 2 9 19.872;
1 2 10 19.872;
2 1 1 19.224;
2 1 2 19.224;
2 1 3 19.224;
2 1 4 19.224;
2 1 5 19.224;
2 1 6 19.224;
2 1 7 19.224;
2 1 8 19.224;
2 1 9 19.224;
2 1 10 19.224;
2 2 1 17.388;
2 2 2 17.388;
2 2 3 17.388;
2 2 4 17.388;
2 2 5 17.388;
2 2 6 17.388;
2 2 7 17.388;
2 2 8 17.388;
2 2 9 17.388;
2 2 10 17.388;
]

global c_z = [
1 1 1 0.522;
1 1 2 0.522;
1 1 3 0.522;
1 1 4 0.522;
1 1 5 0.522;
1 1 6 0.522;
1 1 7 0.522;
1 1 8 0.522;
1 1 9 0.522;
1 1 10 0.522;
1 2 1 0.874;
1 2 2 0.874;
1 2 3 0.874;
1 2 4 0.874;
1 2 5 0.874;
1 2 6 0.874;
1 2 7 0.874;
1 2 8 0.874;
1 2 9 0.874;
1 2 10 0.874;
2 1 1 0.807;
2 1 2 0.807;
2 1 3 0.807;
2 1 4 0.807;
2 1 5 0.807;
2 1 6 0.807;
2 1 7 0.807;
2 1 8 0.807;
2 1 9 0.807;
2 1 10 0.807;
2 2 1 0.678;
2 2 2 0.678;
2 2 3 0.678;
2 2 4 0.678;
2 2 5 0.678;
2 2 6 0.678;
2 2 7 0.678;
2 2 8 0.678;
2 2 9 0.678;
2 2 10 0.678;
]

global c_y = [
1 1 1 1.739;
1 1 2 1.739;
1 1 3 1.739;
1 1 4 1.739;
1 1 5 1.739;
1 1 6 1.739;
1 1 7 1.739;
1 1 8 1.739;
1 1 9 1.739;
1 1 10 1.739;
1 2 1 2.583;
1 2 2 2.583;
1 2 3 2.583;
1 2 4 2.583;
1 2 5 2.583;
1 2 6 2.583;
1 2 7 2.583;
1 2 8 2.583;
1 2 9 2.583;
1 2 10 2.583;
2 1 1 2.884;
2 1 2 2.884;
2 1 3 2.884;
2 1 4 2.884;
2 1 5 2.884;
2 1 6 2.884;
2 1 7 2.884;
2 1 8 2.884;
2 1 9 2.884;
2 1 10 2.884;
2 2 1 1.913;
2 2 2 1.913;
2 2 3 1.913;
2 2 4 1.913;
2 2 5 1.913;
2 2 6 1.913;
2 2 7 1.913;
2 2 8 1.913;
2 2 9 1.913;
2 2 10 1.913;
]

global c_sc = [
1 1 1 0.075;
1 1 2 0.075;
1 1 3 0.075;
1 1 4 0.075;
1 1 5 0.075;
1 1 6 0.075;
1 1 7 0.075;
1 1 8 0.075;
1 1 9 0.075;
1 1 10 0.075;
1 2 1 0.08;
1 2 2 0.08;
1 2 3 0.08;
1 2 4 0.08;
1 2 5 0.08;
1 2 6 0.08;
1 2 7 0.08;
1 2 8 0.08;
1 2 9 0.08;
1 2 10 0.08;
2 1 1 0.141;
2 1 2 0.141;
2 1 3 0.141;
2 1 4 0.141;
2 1 5 0.141;
2 1 6 0.141;
2 1 7 0.141;
2 1 8 0.141;
2 1 9 0.141;
2 1 10 0.141;
2 2 1 0.077;
2 2 2 0.077;
2 2 3 0.077;
2 2 4 0.077;
2 2 5 0.077;
2 2 6 0.077;
2 2 7 0.077;
2 2 8 0.077;
2 2 9 0.077;
2 2 10 0.077;
]

global c_w = [
1 1 1 0.33;
1 1 2 0.33;
1 1 3 0.33;
1 1 4 0.33;
1 1 5 0.33;
1 1 6 0.33;
1 1 7 0.33;
1 1 8 0.33;
1 1 9 0.33;
1 1 10 0.33;
1 2 1 0.437;
1 2 2 0.437;
1 2 3 0.437;
1 2 4 0.437;
1 2 5 0.437;
1 2 6 0.437;
1 2 7 0.437;
1 2 8 0.437;
1 2 9 0.437;
1 2 10 0.437;
2 1 1 0.308;
2 1 2 0.308;
2 1 3 0.308;
2 1 4 0.308;
2 1 5 0.308;
2 1 6 0.308;
2 1 7 0.308;
2 1 8 0.308;
2 1 9 0.308;
2 1 10 0.308;
2 2 1 0.209;
2 2 2 0.209;
2 2 3 0.209;
2 2 4 0.209;
2 2 5 0.209;
2 2 6 0.209;
2 2 7 0.209;
2 2 8 0.209;
2 2 9 0.209;
2 2 10 0.209;
]

global c_e = [
1 1 1 0.03841096979332273;
1 1 2 0.04950747217806041;
1 1 3 0.0401181240063593;
1 1 4 0.04950747217806041;
1 1 5 0.03841096979332273;
1 1 6 0.04950747217806041;
1 1 7 0.0349966613672496;
1 1 8 0.03414308426073132;
1 1 9 0.0401181240063593;
1 1 10 0.03414308426073132;
1 2 1 0.025891096979332274;
1 2 2 0.0304939586645469;
1 2 3 0.0345214626391097;
1 2 4 0.023589666136724956;
1 2 5 0.0304939586645469;
1 2 6 0.024165023847376788;
1 2 7 0.033370747217806036;
1 2 8 0.029343243243243246;
1 2 9 0.0304939586645469;
1 2 10 0.033370747217806036;
2 1 1 0.03889872813990461;
2 1 2 0.045087162162162166;
2 1 3 0.03801466613672496;
2 1 4 0.04773934817170111;
2 1 5 0.052159658187599364;
2 1 6 0.04243497615262321;
2 1 7 0.036246542130365655;
2 1 8 0.04066685214626391;
2 1 9 0.03713060413354531;
2 1 10 0.03889872813990461;
2 2 1 0.03337074721780604;
2 2 2 0.02621987281399046;
2 2 3 0.028007591414944355;
2 2 4 0.03098712241653418;
2 2 5 0.03158302861685215;
2 2 6 0.03456255961844197;
2 2 7 0.028007591414944355;
2 2 8 0.03337074721780604;
2 2 9 0.029199403815580286;
2 2 10 0.029795310015898253;
3 1 1 0.049278835453100155;
3 1 2 0.05113841414944357;
3 1 3 0.04370009936406995;
3 1 4 0.045559678060413354;
3 1 5 0.05206820349761527;
3 1 6 0.04370009936406995;
3 1 7 0.052997992845786955;
3 1 8 0.04370009936406995;
3 1 9 0.04091073131955485;
3 1 10 0.04834904610492846;
3 2 1 0.030082988871224164;
3 2 2 0.027576073131955484;
3 2 3 0.03697700715421303;
3 2 4 0.037603736089030206;
3 2 5 0.027576073131955484;
3 2 6 0.02506915739268681;
3 2 7 0.026949344197138316;
3 2 8 0.02506915739268681;
3 2 9 0.035723549284578694;
3 2 10 0.030082988871224164;
4 1 1 0.05923215421303656;
4 1 2 0.04084976152623211;
4 1 3 0.05106220190779014;
4 1 4 0.04595598171701113;
4 1 5 0.05106220190779014;
4 1 6 0.04391349364069952;
4 1 7 0.04493473767885533;
4 1 8 0.052083445945945946;
4 1 9 0.05514717806041335;
4 1 10 0.05412593402225756;
4 2 1 0.037860592209856915;
4 2 2 0.027534976152623212;
4 2 3 0.03235359697933227;
4 2 4 0.039237341017488075;
4 2 5 0.0316652225755167;
4 2 6 0.0316652225755167;
4 2 7 0.03304197138314785;
4 2 8 0.035107094594594594;
4 2 9 0.0316652225755167;
4 2 10 0.040614089825119236;
5 1 1 0.05627511923688394;
5 1 2 0.05952176073131956;
5 1 3 0.0638506160572337;
5 1 4 0.04869962241653418;
5 1 5 0.04869962241653418;
5 1 6 0.057357333068362486;
5 1 7 0.04545298092209857;
5 1 8 0.0638506160572337;
5 1 9 0.05627511923688394;
5 1 10 0.05627511923688394;
5 2 1 0.031367269475357715;
5 2 2 0.031367269475357715;
5 2 3 0.036473569157392687;
5 2 4 0.042309340222575514;
5 2 5 0.0379325119236884;
5 2 6 0.029908326709062003;
5 2 7 0.03501462639109698;
5 2 8 0.04012092607313196;
5 2 9 0.032096740858505564;
5 2 10 0.029178855325914153;
6 1 1 0.06863674483306835;
6 1 2 0.05298275039745628;
6 1 3 0.059003517488076314;
6 1 4 0.05418690381558029;
6 1 5 0.06382013116057235;
