###################################################
# Classe 11 : K = 4, M = 2, T = 8, N = 10
# Exemplo: 8.   Nome do arquivo: c11ex08.dat          Semente: 4203

global Q1 = 1e5
global Q2 = 1e5
#-----------------------Parâmetros----------------------
global K = 4 # Gramaturas
global M = 2 # Bobinas mestres (máquinas)
global T = 8 # Períodos
global N = 10 # Itens

global L = [540, 460] # Larguras das bobinas mestres

global l = [59, 64, 74, 75, 86, 119, 124, 131, 145, 149] # Larguras dos itens

global rho = [2.0, 2.0, 2.0, 2.0] # Peso específico da bobina mestre

global b = [1080.0 920.0; 1080.0 920.0; 1080.0 920.0; 1080.0 920.0] # Peso total da bobina mestre
#-----------------------Custos----------------------

# Custo de produção da bobina mestre
global c_x = [
1 1 1 17.712;
1 1 2 17.712;
1 1 3 17.712;
1 1 4 17.712;
1 1 5 17.712;
1 1 6 17.712;
1 1 7 17.712;
1 1 8 17.712;
1 2 1 22.54;
1 2 2 22.54;
1 2 3 22.54;
1 2 4 22.54;
1 2 5 22.54;
1 2 6 22.54;
1 2 7 22.54;
1 2 8 22.54;
2 1 1 23.003;
2 1 2 23.003;
2 1 3 23.003;
2 1 4 23.003;
2 1 5 23.003;
2 1 6 23.003;
2 1 7 23.003;
2 1 8 23.003;
2 2 1 22.632;
2 2 2 22.632;
2 2 3 22.632;
2 2 4 22.632;
2 2 5 22.632;
2 2 6 22.632;
2 2 7 22.632;
2 2 8 22.632;
3 1 1 20.304;
3 1 2 20.304;
3 1 3 20.304;
3 1 4 20.304;
3 1 5 20.304;
3 1 6 20.304;
3 1 7 20.304;
3 1 8 20.304;
3 2 1 14.628;
3 2 2 14.628;
3 2 3 14.628;
3 2 4 14.628;
3 2 5 14.628;
3 2 6 14.628;
3 2 7 14.628;
3 2 8 14.628;
4 1 1 26.568;
4 1 2 26.568;
4 1 3 26.568;
4 1 4 26.568;
4 1 5 26.568;
4 1 6 26.568;
4 1 7 26.568;
4 1 8 26.568;
4 2 1 22.907;
4 2 2 22.907;
4 2 3 22.907;
4 2 4 22.907;
4 2 5 22.907;
4 2 6 22.907;
4 2 7 22.907;
4 2 8 22.907;
]

# cw: custo de estocar uma bobina mestre
global c_w = [
1 1 1 0.013;
1 1 2 0.013;
1 1 3 0.013;
1 1 4 0.013;
1 1 5 0.013;
1 1 6 0.013;
