###################################################
# Classe 3 : K = 2, M = 2, T = 8, N = 20
# Exemplo: 4.   c3ex04.dat          Semente: 2323
#-----------------------Dados----------------------
global K = 2
global M = 2
global T = 8
global N = 20

global L = [540, 460]

global l = [56, 58, 61, 67, 71, 79, 81, 86, 91, 92, 99, 99, 108, 111, 112, 113, 115, 121, 129, 134]

global Q1 = 1e5
global Q2 = 1e5

global rho = [2.0, 2.0]

global b = [1080.0 920.0; 1080.0 920.0]

global f = [29.16 24.84; 29.16 24.84]

global c_km = [50.76 28.52; 41.04 46.0]

global p_km = [5.99 3.365; 4.843 5.428]

global c_x = [
1 1 1 17.387;
1 1 2 17.387;
1 1 3 17.387;
1 1 4 17.387;
1 1 5 17.387;
1 1 6 17.387;
1 1 7 17.387;
1 1 8 17.387;
1 2 1 19.872;
1 2 2 19.872;
1 2 3 19.872;
1 2 4 19.872;
1 2 5 19.872;
1 2 6 19.872;
1 2 7 19.872;
1 2 8 19.872;
2 1 1 19.224;
2 1 2 19.224;
2 1 3 19.224;
2 1 4 19.224;
2 1 5 19.224;
2 1 6 19.224;
2 1 7 19.224;
2 1 8 19.224;
2 2 1 17.388;
2 2 2 17.388;
2 2 3 17.388;
2 2 4 17.388;
2 2 5 17.388;
2 2 6 17.388;
2 2 7 17.388;
2 2 8 17.388;
]

global c_z = [
1 1 1 0.522;
1 1 2 0.522;
1 1 3 0.522;
1 1 4 0.522;
1 1 5 0.522;
1 1 6 0.522;
1 1 7 0.522;
1 1 8 0.522;
1 2 1 0.874;
1 2 2 0.874;
1 2 3 0.874;
1 2 4 0.874;
1 2 5 0.874;
1 2 6 0.874;
1 2 7 0.874;
1 2 8 0.874;
2 1 1 0.807;
2 1 2 0.807;
2 1 3 0.807;
2 1 4 0.807;
2 1 5 0.807;
2 1 6 0.807;
2 1 7 0.807;
2 1 8 0.807;
2 2 1 0.678;
2 2 2 0.678;
2 2 3 0.678;
2 2 4 0.678;
2 2 5 0.678;
2 2 6 0.678;
2 2 7 0.678;
2 2 8 0.678;
]

global c_y = [
1 1 1 1.739;
1 1 2 1.739;
1 1 3 1.739;
1 1 4 1.739;
1 1 5 1.739;
1 1 6 1.739;
1 1 7 1.739;
1 1 8 1.739;
1 2 1 2.583;
1 2 2 2.583;
1 2 3 2.583;
1 2 4 2.583;
1 2 5 2.583;
1 2 6 2.583;
1 2 7 2.583;
1 2 8 2.583;
2 1 1 2.884;
2 1 2 2.884;
2 1 3 2.884;
2 1 4 2.884;
2 1 5 2.884;
2 1 6 2.884;
2 1 7 2.884;
2 1 8 2.884;
2 2 1 1.913;
2 2 2 1.913;
2 2 3 1.913;
2 2 4 1.913;
2 2 5 1.913;
2 2 6 1.913;
2 2 7 1.913;
2 2 8 1.913;
]

global c_sc = [
1 1 1 0.075;
1 1 2 0.075;
1 1 3 0.075;
1 1 4 0.075;
1 1 5 0.075;
1 1 6 0.075;
1 1 7 0.075;
1 1 8 0.075;
1 2 1 0.08;
1 2 2 0.08;
1 2 3 0.08;
1 2 4 0.08;
1 2 5 0.08;
1 2 6 0.08;
1 2 7 0.08;
1 2 8 0.08;
2 1 1 0.141;
2 1 2 0.141;
2 1 3 0.141;
2 1 4 0.141;
2 1 5 0.141;
2 1 6 0.141;
2 1 7 0.141;
2 1 8 0.141;
2 2 1 0.077;
2 2 2 0.077;
2 2 3 0.077;
2 2 4 0.077;
2 2 5 0.077;
2 2 6 0.077;
2 2 7 0.077;
2 2 8 0.077;
]

global c_w = [
1 1 1 0.33;
1 1 2 0.33;
1 1 3 0.33;
1 1 4 0.33;
1 1 5 0.33;
1 1 6 0.33;
1 1 7 0.33;
1 1 8 0.33;
1 2 1 0.437;
1 2 2 0.437;
1 2 3 0.437;
1 2 4 0.437;
1 2 5 0.437;
1 2 6 0.437;
1 2 7 0.437;
1 2 8 0.437;
2 1 1 0.308;
2 1 2 0.308;
2 1 3 0.308;
2 1 4 0.308;
2 1 5 0.308;
2 1 6 0.308;
2 1 7 0.308;
2 1 8 0.308;
2 2 1 0.209;
2 2 2 0.209;
2 2 3 0.209;
2 2 4 0.209;
2 2 5 0.209;
2 2 6 0.209;
2 2 7 0.209;
2 2 8 0.209;
]

global c_e = [
1 1 1 0.03841096979332273;
1 1 2 0.04950747217806041;
1 1 3 0.0401181240063593;
1 1 4 0.04950747217806041;
1 1 5 0.03841096979332273;
1 1 6 0.04950747217806041;
1 1 7 0.0349966613672496;
1 1 8 0.03414308426073132;
1 2 1 0.02704181240063593;
1 2 2 0.023014308426073136;
1 2 3 0.025891096979332274;
1 2 4 0.0304939586645469;
1 2 5 0.0345214626391097;
1 2 6 0.023589666136724956;
1 2 7 0.0304939586645469;
1 2 8 0.024165023847376788;
2 1 1 0.051275596184419715;
2 1 2 0.045087162162162166;
2 1 3 0.046855286168521464;
2 1 4 0.051275596184419715;
2 1 5 0.03889872813990461;
2 1 6 0.045087162162162166;
2 1 7 0.03801466613672496;
2 1 8 0.04773934817170111;
2 2 1 0.035158465818759935;
2 2 2 0.028603497615262322;
2 2 3 0.024432154213036565;
2 2 4 0.02741168521462639;
2 2 5 0.025028060413354532;
2 2 6 0.02621987281399046;
2 2 7 0.03337074721780604;
2 2 8 0.02621987281399046;
3 1 1 0.04370009936406995;
3 1 2 0.04834904610492846;
3 1 3 0.049278835453100155;
3 1 4 0.053927782193958655;
3 1 5 0.04370009936406995;
3 1 6 0.05206820349761527;
3 1 7 0.045559678060413354;
3 1 8 0.046489467408585054;
3 2 1 0.033216633545310015;
3 2 2 0.03447009141494436;
3 2 3 0.029456259936406992;
3 2 4 0.030709717806041335;
3 2 5 0.03509682034976153;
3 2 6 0.029456259936406992;
3 2 7 0.035723549284578694;
3 2 8 0.029456259936406992;
4 1 1 0.04493473767885533;
4 1 2 0.053104689984101755;
4 1 3 0.04901971383147853;
4 1 4 0.04493473767885533;
4 1 5 0.06025339825119237;
4 1 6 0.06127464228934817;
4 1 7 0.04493473767885533;
4 1 8 0.04084976152623211;
4 2 1 0.029600099364069953;
4 2 2 0.027534976152623212;
4 2 3 0.039237341017488075;
4 2 4 0.03304197138314785;
4 2 5 0.03992571542130366;
4 2 6 0.027534976152623212;
4 2 7 0.03441872019077902;
4 2 8 0.030976848171701116;
5 1 1 0.05411069157392687;
5 1 2 0.046535194753577105;
5 1 3 0.04761740858505564;
5 1 4 0.055192905405405404;
5 1 5 0.05843954689984102;
5 1 6 0.057357333068362486;
5 1 7 0.05952176073131956;
5 1 8 0.0432885532591415;
5 2 1 0.034285155007949125;
5 2 2 0.041579868839427665;
5 2 3 0.033555683624801276;
5 2 4 0.033555683624801276;
5 2 5 0.03501462639109698;
5 2 6 0.03720304054054054;
5 2 7 0.033555683624801276;
5 2 8 0.04303881160572337;
6 1 1 0.06261597774244833;
6 1 2 0.06622843799682035;
6 1 3 0.07104505166931638;
6 1 4 0.05418690381558029;
6 1 5 0.05418690381558029;
6 1 6 0.06382013116057235;
6 1 7 0.050574443561208264;
6 1 8 0.07104505166931638;
6 2 1 0.04220659777424483;
6 2 2 0.04220659777424483;
6 2 3 0.034901609697933225;
6 2 4 0.034901609697933225;
6 2 5 0.04058326709062003;
6 2 6 0.04707658982511924;
6 2 7 0.04220659777424483;
6 2 8 0.03327827901430843;
7 1 1 0.05926263910969792;
7 1 2 0.06790510731319556;
7 1 3 0.05432408585055644;
7 1 4 0.04938553259141494;
7 1 5 0.07037438394276628;
7 1 6 0.05432408585055644;
7 1 7 0.060497277424483305;
7 1 8 0.05555872416534181;
7 2 1 0.04410733306836248;
7 2 2 0.0357851947535771;
7 2 3 0.03661740858505565;
7 2 4 0.03911405007949126;
7 2 5 0.04410733306836248;
7 2 6 0.04161069157392687;
7 2 7 0.04410733306836248;
7 2 8 0.034952980922098566;
8 1 1 0.0786510333863275;
8 1 2 0.07340763116057235;
8 1 3 0.052434022257551664;
8 1 4 0.06029912559618442;
8 1 5 0.07078593004769476;
8 1 6 0.062920826709062;
8 1 7 0.0616099761526232;
8 1 8 0.07078593004769476;
8 2 1 0.04948076311605724;
8 2 2 0.036226987281399045;
8 2 3 0.04859717806041336;
8 2 4 0.04152849761526232;
8 2 5 0.04152849761526232;
8 2 6 0.04329566772655008;
8 2 7 0.05036434817170111;
8 2 8 0.0424120826709062;
9 1 1 0.08183670508744037;
9 1 2 0.06519195151033386;
9 1 3 0.08044964228934816;
9 1 4 0.05825663751987281;
9 1 5 0.07767551669316376;
