###################################################
# Classe 26 : K = 6, M = 2, T = 12, N = 10
# Exemplo: 2.   Nome do arquivo: c26ex02.dat          Semente: 7384

global Q1 = 1e5
global Q2 = 1e5
#-----------------------Parâmetros----------------------
global K = 6 # Gramaturas
global M = 2 # Bobinas mestres (máquinas)
global T = 12 # Períodos
global N = 10 # Itens

global L = [540, 460] # Larguras das bobinas mestres

global l = [50, 83, 90, 93, 103, 105, 107, 128, 136, 145] # Larguras dos itens

global rho = [2.0, 2.0, 2.0, 2.0, 2.0, 2.0] # Peso específico da bobina mestre

global b = [1080.0 920.0; 1080.0 920.0; 1080.0 920.0; 1080.0 920.0; 1080.0 920.0; 1080.0 920.0] # Peso total da bobina mestre
#-----------------------Custos----------------------

# Custo de produção da bobina mestre
global c_x = [
1 1 1 17.387;
1 1 2 17.387;
1 1 3 17.387;
1 1 4 17.387;
1 1 5 17.387;
1 1 6 17.387;
1 1 7 17.387;
1 1 8 17.387;
1 1 9 17.387;
1 1 10 17.387;
1 1 11 17.387;
1 1 12 17.387;
1 2 1 16.1;
1 2 2 16.1;
1 2 3 16.1;
1 2 4 16.1;
1 2 5 16.1;
1 2 6 16.1;
1 2 7 16.1;
1 2 8 16.1;
1 2 9 16.1;
1 2 10 16.1;
1 2 11 16.1;
1 2 12 16.1;
2 1 1 25.164;
2 1 2 25.164;
2 1 3 25.164;
2 1 4 25.164;
2 1 5 25.164;
2 1 6 25.164;
2 1 7 25.164;
2 1 8 25.164;
2 1 9 25.164;
2 1 10 25.164;
2 1 11 25.164;
2 1 12 25.164;
2 2 1 13.984;
2 2 2 13.984;
2 2 3 13.984;
2 2 4 13.984;
2 2 5 13.984;
2 2 6 13.984;
2 2 7 13.984;
2 2 8 13.984;
2 2 9 13.984;
2 2 10 13.984;
2 2 11 13.984;
2 2 12 13.984;
3 1 1 25.272;
3 1 2 25.272;
3 1 3 25.272;
3 1 4 25.272;
3 1 5 25.272;
3 1 6 25.272;
3 1 7 25.272;
3 1 8 25.272;
3 1 9 25.272;
3 1 10 25.272;
3 1 11 25.272;
3 1 12 25.272;
3 2 1 22.355;
3 2 2 22.355;
3 2 3 22.355;
3 2 4 22.355;
3 2 5 22.355;
3 2 6 22.355;
3 2 7 22.355;
3 2 8 22.355;
3 2 9 22.355;
3 2 10 22.355;
